Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,TargetOrthography,Translation,Reference,Notes
Guinea-Bissau Creole,siˈbi,suˈbi,si.ˈbi,su.ˈbi,subi,go up,Scantamburlo2003,
Guinea-Bissau Creole,ˈjɛntɾɐ,ˈẽtɾɐ,ˈjɛn.tɾɐ,ˈẽ.tɾɐ,entrar,enter,Scantamburlo2003,
Guinea-Bissau Creole,ˈjɛntɾɐ,ˈẽtɾɐ,ˈjɛn.tɾɐ,ˈẽ.tɾɐ,entrar,enter,Scantamburlo2003,
Guinea-Bissau Creole,sukuˈta,ʃkuˈtaɾ,su.kuˈ.ta,ʃ.kuˈ.taɾ,escutaʀ,listen,Scantamburlo2003,
Guinea-Bissau Creole,sukuˈta,ʃkuˈtaɾ,su.kuˈ.ta,ʃ.kuˈ.taɾ,escutaʀ,listen,Scantamburlo2003,
Guinea-Bissau Creole,sukuˈta,ʃkuˈtaɾ,su.kuˈ.ta,ʃ.kuˈ.taɾ,escutaʀ,listen,Scantamburlo2003,
Guinea-Bissau Creole,ˈtisɪ,tɾɐˈzeɾ,ˈti.sɪ,tɾɐˈ.zeɾ,trazer,bring,Scantamburlo2003,
Guinea-Bissau Creole,ˈtisɪ,tɾɐˈzeɾ,ˈti.sɪ,tɾɐˈ.zeɾ,trazer,bring,Scantamburlo2003,
Guinea-Bissau Creole,ˈtudʊ,ˈtudu,ˈtu.dʊ,ˈtu.ˈdu,tudo,all,Scantamburlo2003,
Guinea-Bissau Creole,ˈtudʊ,ˈtudu,ˈtu.dʊ,ˈtu.ˈdu,tudo,all,Scantamburlo2003,
Guinea-Bissau Creole,ˈlantɐ,ɫɨvɐ̃ˈtaɾ,ˈlan.tɐ,ɫɨ.vɐ̃.ˈtaɾ,levantar,raise,Scantamburlo2003,
Guinea-Bissau Creole,ˈlantɐ,ɫɨvɐ̃ˈtaɾ,ˈlan.tɐ,ɫɨ.vɐ̃.ˈtaɾ,levantar,raise,Scantamburlo2003,
Guinea-Bissau Creole,ˈlantɐ,ɫɨvɐ̃ˈtaɾ,ˈlan.tɐ,ɫɨ.vɐ̃.ˈtaɾ,levantar,raise,Scantamburlo2003,
Guinea-Bissau Creole,kõnˈtẽntɪ,kõˈtẽtɨ,kõn.ˈtẽn.tɪ,kõ.ˈtẽ.tɨ,feliz,happy,Scantamburlo2003,
Guinea-Bissau Creole,kõnˈtẽntɪ,kõˈtẽtɨ,kõn.ˈtẽn.tɪ,kõ.ˈtẽ.tɨ,feliz,happy,Scantamburlo2003,
Guinea-Bissau Creole,kõnˈtẽntɪ,kõˈtẽtɨ,kõn.ˈtẽn.tɪ,kõ.ˈtẽ.tɨ,feliz,happy,Scantamburlo2003,
Guinea-Bissau Creole,diˈɲɛʀʊ,diˈɲɐjɾu,di.ˈɲɛ.ʀʊ,di.ˈɲɐj.ɾu,dinheiro,money,Scantamburlo2003,
Guinea-Bissau Creole,diˈɲɛʀʊ,diˈɲɐjɾu,di.ˈɲɛ.ʀʊ,di.ˈɲɐj.ɾu,dinheiro,money,Scantamburlo2003,
Guinea-Bissau Creole,diˈɲɛʀʊ,diˈɲɐjɾu,di.ˈɲɛ.ʀʊ,di.ˈɲɐj.ɾu,dinheiro,money,Scantamburlo2003,
Guinea-Bissau Creole,ˈbĩndi,vẽˈdeɾ,ˈbĩn.di,vẽ.ˈdeɾ,vendeʀ,sell,Scantamburlo2003,
Guinea-Bissau Creole,ˈbĩndi,vẽˈdeɾ,ˈbĩn.di,vẽ.ˈdeɾ,vendeʀ,sell,Scantamburlo2003,
Guinea-Bissau Creole,ˈkasɐ,ˈkazɐ,ˈka.sɐ,ˈka.zɐ,casa,house,Scantamburlo2003,
Guinea-Bissau Creole,ˈkasɐ,ˈkazɐ,ˈka.sɐ,ˈka.zɐ,casa,house,Scantamburlo2003,
Guinea-Bissau Creole,ˈfikɐ,fiˈkaɾ,ˈfi.kɐ,fi.ˈkaɾ,ficar,stay,Scantamburlo2003,
Guinea-Bissau Creole,ˈfikɐ,fiˈkaɾ,ˈfi.kɐ,fi.ˈkaɾ,ficar,stay,Scantamburlo2003,
Guinea-Bissau Creole,ˈkansɐ,kɐ̃ˈsadu,ˈkan.sɐ,kɐ̃.ˈsa.du,cansado,tired,Scantamburlo2003,
Guinea-Bissau Creole,ˈkansɐ,kɐ̃ˈsadu,ˈkan.sɐ,kɐ̃.ˈsa.du,cansado,tired,Scantamburlo2003,
Guinea-Bissau Creole,ˈkansɐ,kɐ̃ˈsadu,ˈkan.sɐ,kɐ̃.ˈsa.du,cansado,tired,Scantamburlo2003,
Guinea-Bissau Creole,ˈpɛgɐ,pɨˈgaɾ,ˈpɛ.gɐ,pɨ.ˈgaɾ,pegar,take,Scantamburlo2003,
Guinea-Bissau Creole,ˈpɛgɐ,pɨˈgaɾ,ˈpɛ.gɐ,pɨ.ˈgaɾ,pegar,take,Scantamburlo2003,
Guinea-Bissau Creole,ˈtʃigɐ,ʃɨˈgaɾ,ˈtʃi.gɐ,ʃɨ.ˈgaɾ,chegar,arrive,Scantamburlo2003,
Guinea-Bissau Creole,ˈtʃigɐ,ʃɨˈgaɾ,ˈtʃi.gɐ,ʃɨ.ˈgaɾ,chegar,arrive,Scantamburlo2003,
Guinea-Bissau Creole,skɨʀˈbi,ʃkɾɨˈveɾ,skɨʀ.ˈbi,ʃ.kɾɨ.ˈveɾ,escrever,write,Scantamburlo2003,
Guinea-Bissau Creole,skɨʀˈbi,ʃkɾɨˈveɾ,skɨʀ.ˈbi,ʃ.kɾɨ.ˈveɾ,escrever,write,Scantamburlo2003,
Guinea-Bissau Creole,skɨʀˈbi,ʃkɾɨˈveɾ,skɨʀ.ˈbi,ʃ.kɾɨ.ˈveɾ,escrever,write,Scantamburlo2003,
Guinea-Bissau Creole,gaˈɾandɪ,ˈgɾɐ̃dɨ,ga.ˈɾan.dɪ,ˈgɾɐ̃.dɨ,grande,big,Costa2014,
Guinea-Bissau Creole,gaˈɾandɪ,ˈgɾɐ̃dɨ,ga.ˈɾan.dɪ,ˈgɾɐ̃.dɨ,grande,big,Costa2014,
Guinea-Bissau Creole,gaˈɾandɪ,ˈgɾɐ̃dɨ,ga.ˈɾan.dɪ,ˈgɾɐ̃.dɨ,grande,big,Costa2014,
Guinea-Bissau Creole,buʀˈmejʊ,vɨɾˈmɐʎu,buʀ.ˈme.jʊ,vɨɾ.ˈmɐ.ʎu,vermelho,red,Scantamburlo2003,
Guinea-Bissau Creole,buʀˈmejʊ,vɨɾˈmɐʎu,buʀ.ˈme.jʊ,vɨɾ.ˈmɐ.ʎu,vermelho,red,Scantamburlo2003,
Guinea-Bissau Creole,buʀˈmejʊ,vɨɾˈmɐʎu,buʀ.ˈme.jʊ,vɨɾ.ˈmɐ.ʎu,vermelho,red,Scantamburlo2003,
Guinea-Bissau Creole,ˈkampʊ,ˈkɐ̃pu,ˈkam.pʊ,ˈkɐ̃.pu,campo,field,Scantamburlo2003,
Guinea-Bissau Creole,ˈkampʊ,ˈkɐ̃pu,ˈkam.pʊ,ˈkɐ̃.pu,campo,field,Scantamburlo2003,
Guinea-Bissau Creole,biˈãndɐ,kuˈmidɐ,,,comida,food,Scantamburlo2003,
Guinea-Bissau Creole,ˈnaw,ˈnɐ̃w,ˈnaw,ˈnɐ̃w,não,no,Scantamburlo2003,
Guinea-Bissau Creole,ˈsusu,ˈsuʒu,ˈsu.su,ˈsu.ʒu,sujo,dirty,Scantamburlo2003,
Guinea-Bissau Creole,ˈsusu,ˈsuʒu,ˈsu.su,ˈsu.ʒu,sujo,dirty,Scantamburlo2003,
Guinea-Bissau Creole,ˈɲa,ˈmiɲɐ,ˈɲa,ˈmi.ɲɐ,meu,mine,Scantamburlo2003,
Guinea-Bissau Creole,ˈɲa,ˈmiɲɐ,ˈɲa,ˈmi.ɲɐ,meu,mine,Scantamburlo2003,
Guinea-Bissau Creole,kuˈsiɲɐ,kuziˈɲaɾ,ku.ˈsi.ɲɐ,ku.zi.ˈɲaɾ,cozinhar,cook,Scantamburlo2003,
Guinea-Bissau Creole,kuˈsiɲɐ,kuziˈɲaɾ,ku.ˈsi.ɲɐ,ku.zi.ˈɲaɾ,cozinhar,cook,Scantamburlo2003,
Guinea-Bissau Creole,kuˈsiɲɐ,kuziˈɲaɾ,ku.ˈsi.ɲɐ,ku.zi.ˈɲaɾ,cozinhar,cook,Scantamburlo2003,
Guinea-Bissau Creole,ˈgaɲɐ,gɐˈɲaɾ,ˈga.ɲɐ,gɐ.ˈɲaɾ,ganhar,win,Scantamburlo2003,
Guinea-Bissau Creole,ˈgaɲɐ,gɐˈɲaɾ,ˈga.ɲɐ,gɐ.ˈɲaɾ,ganhar,win,Scantamburlo2003,
Guinea-Bissau Creole,nĩŋˈgĩŋ,nĩˈgɐ̃j,nĩŋ.ˈgĩŋ,nĩ.ˈgɐ̃j,ninguém,nobody,Scantamburlo2003,
Guinea-Bissau Creole,nĩŋˈgĩŋ,nĩˈgɐ̃j,nĩŋ.ˈgĩŋ,nĩ.ˈgɐ̃j,ninguém,nobody,Scantamburlo2003,
Guinea-Bissau Creole,ŋaˈtiɲɐ,gɐˈtiɲɐ,ŋa.ˈti.ɲɐ,gɐ.ˈti.ɲɐ,gatinha,crawl,Scantamburlo2003,
Guinea-Bissau Creole,ŋaˈtiɲɐ,gɐˈtiɲɐ,ŋa.ˈti.ɲɐ,gɐ.ˈti.ɲɐ,gatinha,crawl,Scantamburlo2003,
Guinea-Bissau Creole,ŋaˈtiɲɐ,gɐˈtiɲɐ,ŋa.ˈti.ɲɐ,gɐ.ˈti.ɲɐ,gatinha,crawl,Scantamburlo2003,
Guinea-Bissau Creole,ˈlivɾʊ,ˈɫivɾu,ˈli.vɾʊ,ˈɫi.vɾu,livro,book,Scantamburlo2003,
Guinea-Bissau Creole,ˈlivɾʊ,ˈɫivɾu,ˈli.vɾʊ,ˈɫi.vɾu,livro,book,Scantamburlo2003,
Guinea-Bissau Creole,amaˈɾɛlʊ,ɐmɐˈɾeɫu,a.ma.ˈɾɛ.lʊ,ɐ.mɐ.ˈɾe.ɫu,amarelo,yellow,Scantamburlo2003,
Guinea-Bissau Creole,amaˈɾɛlʊ,ɐmɐˈɾeɫu,a.ma.ˈɾɛ.lʊ,ɐ.mɐ.ˈɾe.ɫu,amarelo,yellow,Scantamburlo2003,
Guinea-Bissau Creole,amaˈɾɛlʊ,ɐmɐˈɾeɫu,a.ma.ˈɾɛ.lʊ,ɐ.mɐ.ˈɾe.ɫu,amarelo,yellow,Scantamburlo2003,
Guinea-Bissau Creole,amaˈɾɛlʊ,ɐmɐˈɾeɫu,a.ma.ˈɾɛ.lʊ,ɐ.mɐ.ˈɾe.ɫu,amarelo,yellow,Scantamburlo2003,
Guinea-Bissau Creole,ˈveɾdɪ,ˈveɾdɨ,ˈveɾ.dɪ,ˈveɾ.dɨ,verde,green,Scantamburlo2003,
Guinea-Bissau Creole,ˈveɾdɪ,ˈveɾdɨ,ˈveɾ.dɪ,ˈveɾ.dɨ,verde,green,Scantamburlo2003,
Guinea-Bissau Creole,ˈsɔl,ˈsɔɫ,sɔ́l,ˈsɔɫ,sol,sun,Scantamburlo2003,
Guinea-Bissau Creole,luŋa,ˈɫuɐ,lu.ŋa,ˈɫu.ɐ,lua,moon,Scantamburlo2003,
Guinea-Bissau Creole,luŋa,ˈɫuɐ,lu.ŋa,ˈɫu.ɐ,lua,moon,Scantamburlo2003,
Guinea-Bissau Creole,ˈʃtʀelɐ,ʃˈtɾeɫɐ,ˈʃtʀe.lɐ,ʃ.ˈtɾe.ɫɐ,estrela,star,Scantamburlo2003,
Guinea-Bissau Creole,ˈʃtʀelɐ,ʃˈtɾeɫɐ,ˈʃtʀe.lɐ,ʃ.ˈtɾe.ɫɐ,estrela,star,Scantamburlo2003,
Guinea-Bissau Creole,ˈʃtʀelɐ,ʃˈtɾeɫɐ,ˈʃtʀe.lɐ,ʃ.ˈtɾe.ɫɐ,estrela,star,Scantamburlo2003,
Guinea-Bissau Creole,ˈjagʊ,ˈagwɐ,iˈ.a.gʊ,ˈa.gwɐ,água,water,Scantamburlo2003,
Guinea-Bissau Creole,ˈjagʊ,ˈagwɐ,iˈ.a.gʊ,ˈa.gwɐ,água,water,Scantamburlo2003,
Guinea-Bissau Creole,ˈsaƚ,ˈsaɫ,ˈsaƚ,ˈsaɫ,sal,salt,Scantamburlo2003,
Guinea-Bissau Creole,ˈsɛw,ˈsɛw,ˈsɛw,ˈsɛw,céu,sky,Scantamburlo2003,
Guinea-Bissau Creole,ˈventʊ,ˈvẽtu,ˈven.tʊ,ˈvẽ.tu,vento,wind,Scantamburlo2003,
Guinea-Bissau Creole,ˈventʊ,ˈvẽtu,ˈven.tʊ,ˈvẽ.tu,vento,wind,Scantamburlo2003,
Guinea-Bissau Creole,ˈfumɐ,ˈfumu,ˈfu.mɐ,ˈfu.mu,fumo,smoke,Scantamburlo2003,
Guinea-Bissau Creole,ˈfumɐ,ˈfumu,ˈfu.mɐ,ˈfu.mu,fumo,smoke,Scantamburlo2003,
Guinea-Bissau Creole,ˈkĩntɪ,ˈkẽtɨ,ˈkĩn.tɪ,ˈkẽ.tɨ,quente,warm,Costa2014,
Guinea-Bissau Creole,ˈkĩntɪ,ˈkẽtɨ,ˈkĩn.tɪ,ˈkẽ.tɨ,quente,warm,Costa2014,
Guinea-Bissau Creole,ˈfɾiw,ˈfɾiu,ˈfɾiw,ˈfɾi.u,frio,cold,Scantamburlo2003,
Guinea-Bissau Creole,ˈfɾiw,ˈfɾiu,ˈfɾiw,ˈfɾi.u,frio,cold,Scantamburlo2003,
Guinea-Bissau Creole,ˈbediʊ,ˈvɐʎu,ˈbe.diʊ,ˈvɐ.ʎu,velho,old,Scantamburlo2003,
Guinea-Bissau Creole,ˈbediʊ,ˈvɐʎu,ˈbe.diʊ,ˈvɐ.ʎu,velho,old,Scantamburlo2003,
Guinea-Bissau Creole,ˈbõŋ,bõ,ˈbõŋ,bõ,bom,good,Scantamburlo2003,
Guinea-Bissau Creole,ˈmaw,ˈmaw,ˈmaw,ˈmaw,mau,bad,Scantamburlo2003,
Guinea-Bissau Creole,ˈklaʀʊ,ˈkɫaɾu,ˈkla.ʀʊ,ˈkɫa.ɾu,claro,light,Costa2014,
Guinea-Bissau Creole,ˈklaʀʊ,ˈkɫaɾu,ˈkla.ʀʊ,ˈkɫa.ɾu,claro,light,Costa2014,
Guinea-Bissau Creole,ˈfluʀ,ˈfɫoɾ,ˈfluʀ,ˈfɫoɾ,flor,flower,Scantamburlo2003,
Guinea-Bissau Creole,ˈku,kõ,ˈku,kõ,com,with,Scantamburlo2003,
Guinea-Bissau Creole,ɛ,i,ɛ,i,e,and,Scantamburlo2003,
Guinea-Bissau Creole,ˈlibɾɪ,ˈɫivɾɨ,ˈli.bɾɪ,ˈɫi.vɾɨ,livre,free,Costa2014,
Guinea-Bissau Creole,ˈlibɾɪ,ˈɫivɾɨ,ˈli.bɾɪ,ˈɫi.vɾɨ,livre,free,Costa2014,
Guinea-Bissau Creole,mˈbaʀkɐ,ẽˈbaɾkɐ,m.ˈbaʀ.kɐ,ẽ.ˈbaɾ.kɐ,embarcar,board,Costa2014,
Guinea-Bissau Creole,mˈbaʀkɐ,ẽˈbaɾkɐ,m.ˈbaʀ.kɐ,ẽ.ˈbaɾ.kɐ,embarcar,board,Costa2014,
Guinea-Bissau Creole,mˈbaʀkɐ,ẽˈbaɾkɐ,m.ˈbaʀ.kɐ,ẽ.ˈbaɾ.kɐ,embarcar,board,Costa2014,
Guinea-Bissau Creole,ˈpõŋ,ˈpɐ̃w,ˈpõŋ,ˈpɐ̃w,pão,bread,Costa2014,
Guinea-Bissau Creole,ˈmagɾʊ,ˈmagɾu,ˈma.gɾʊ, 'ma.gɾu,magro,thin,Costa2014,
Guinea-Bissau Creole,ˈmagɾʊ,ˈmagɾu,ˈma.gɾʊ, 'ma.gɾu,magro,thin,Costa2014,
Guinea-Bissau Creole,ˈfɾakʊ,ˈfɾaku,ˈfɾa.kʊ,ˈfɾa.ku,fraco,weak,Costa2014,
Guinea-Bissau Creole,ˈfɾakʊ,ˈfɾaku,ˈfɾa.kʊ,ˈfɾa.ku,fraco,weak,Costa2014,
Guinea-Bissau Creole,ˈgɾãŋ,ˈgɾɐ̃w,ˈgɾãŋ,ˈgɾɐ̃w,grão,seed,Costa2014,
Guinea-Bissau Creole,ˈnɛgɐ,ˈnegɐ,ˈnɛ.gɐ,ˈne.gɐ,negar,deny,Costa2014,
Guinea-Bissau Creole,ˈnɛgɐ,ˈnegɐ,ˈnɛ.gɐ,ˈne.gɐ,negar,deny,Costa2014,
Guinea-Bissau Creole,ˈpɾatʊ,ˈpɾatu,ˈpɾa.tʊ,ˈpɾa.tu,prato,plate,Costa2014,
Guinea-Bissau Creole,ˈpɾatʊ,ˈpɾatu,ˈpɾa.tʊ,ˈpɾa.tu,prato,plate,Costa2014,
Guinea-Bissau Creole,ˈtiw,ˈtiu,ˈtiw,ˈti.u,tio,uncle,Costa2014,
Guinea-Bissau Creole,ˈtiw,ˈtiu,ˈtiw,ˈti.u,tio,uncle,Costa2014,
Guinea-Bissau Creole,duˈẽnsɐ,duˈẽsɐ,duˈẽn.sɐ,du.ˈẽ.sɐ,doença,disease,Costa2014,
Guinea-Bissau Creole,duˈẽnsɐ,duˈẽsɐ,duˈẽn.sɐ,du.ˈẽ.sɐ,doença,disease,Costa2014,
Guinea-Bissau Creole,duˈẽnsɐ,duˈẽsɐ,duˈẽn.sɐ,du.ˈẽ.sɐ,doença,disease,Costa2014,
Guinea-Bissau Creole,aviˈõŋ,ɐviˈɐ̃w,a.viˈõŋ,ɐ.vi.ˈɐ̃w,avião,airplane,Costa2014,
Guinea-Bissau Creole,aviˈõŋ,ɐviˈɐ̃w,a.viˈõŋ,ɐ.vi.ˈɐ̃w,avião,airplane,Costa2014,
Guinea-Bissau Creole,aviˈõŋ,ɐviˈɐ̃w,a.viˈõŋ,ɐ.vi.ˈɐ̃w,avião,airplane,Costa2014,
Guinea-Bissau Creole,ˈaɫmɐ,ˈaɫmɐ,ˈaɫ.mɐ,ˈaɫ.mɐ,alma,soul,Costa2014,
Guinea-Bissau Creole,ˈaɫmɐ,ˈaɫmɐ,ˈaɫ.mɐ,ˈaɫ.mɐ,alma,soul,Costa2014,
Guinea-Bissau Creole,ˈsedʊ,ˈsedu,ˈse.dʊ,ˈse.du,cedo,early,Costa2014,
Guinea-Bissau Creole,ˈsedʊ,ˈsedu,ˈse.dʊ,ˈse.du,cedo,early,Costa2014,
Kannur,tudə,tudu,tu'də,ˈtudu,tudo,all,Clements2012[37-41],
Kannur,tudə,tudu,tu'də,ˈtudu,tudo,all,Clements2012[37-41],
Kannur,kum,i,kum,i,e,and,Clements2012[37-41],
Kannur,animal,ɐnimaɫ,a'ni'mal,ɐ'niˈmaɫ,animal,animal,Clements2012[37-41],
Kannur,animal,ɐnimaɫ,a'ni'mal,ɐ'niˈmaɫ,animal,animal,Clements2012[37-41],
Kannur,animal,ɐnimaɫ,a'ni'mal,ɐ'niˈmaɫ,animal,animal,Clements2012[37-41],
Kannur,sinzə,sĩzɐ,sin'zə,ˈsĩzɐ,cinza,ashes,Clements2012[37-41],
Kannur,sinzə,sĩzɐ,sin'zə,ˈsĩzɐ,cinza,ashes,Clements2012[37-41],
Kannur,kɔstə,kɔʃtɐ,kɔs'tə,ˈkɔʃtɐ,costa,back,Clements2012[37-41],
Kannur,kɔstə,kɔʃtɐ,kɔs'tə,ˈkɔʃtɐ,costa,back,Clements2012[37-41],
Kannur,mizəɾal,mal,mi'zə'ɾal,ˈmal,mal,bad,Clements2012[37-41],
Kannur,mizəɾal,mal,mi'zə'ɾal,ˈmal,mal,bad,Clements2012[37-41],
Kannur,mizəɾal,mal,mi'zə'ɾal,ˈmal,mal,bad,Clements2012[37-41],
Kannur,ɾónkə,ʁõkaɾ,ɾón'kə,ʁõˈkaɾ,roncar,bark,Clements2012[37-41],
Kannur,ɾónkə,ʁõkaɾ,ɾón'kə,ʁõˈkaɾ,roncar,bark,Clements2012[37-41],
Kannur,ælvəɾi sə pæli,ɐ veɾ sɨ ɐ peɫɨ,æl'və'ɾi sə' pæ'li,ɐ ˈveɾ 'sɨ 'ɐ ˈpeɫɨ,a ver se a pele,bark,Clements2012[37-41],
Kannur,ælvəɾi sə pæli,ɐ veɾ sɨ ɐ peɫɨ,æl'və'ɾi sə' pæ'li,ɐ ˈveɾ 'sɨ 'ɐ ˈpeɫɨ,a ver se a pele,bark,Clements2012[37-41],
Kannur,ælvəɾi sə pæli,ɐ veɾ sɨ ɐ peɫɨ,æl'və'ɾi sə' pæ'li,ɐ ˈveɾ 'sɨ 'ɐ ˈpeɫɨ,a ver se a pele,bark,Clements2012[37-41],
Kannur,ælvəɾi sə pæli,ɐ veɾ sɨ ɐ peɫɨ,æl'və'ɾi sə' pæ'li,ɐ ˈveɾ 'sɨ 'ɐ ˈpeɫɨ,a ver se a pele,bark,Clements2012[37-41],
Kannur,ælvəɾi sə pæli,ɐ veɾ sɨ ɐ peɫɨ,æl'və'ɾi sə' pæ'li,ɐ ˈveɾ 'sɨ 'ɐ ˈpeɫɨ,a ver se a pele,bark,Clements2012[37-41],
Kannur,ælvəɾi sə pæli,ɐ veɾ sɨ ɐ peɫɨ,æl'və'ɾi sə' pæ'li,ɐ ˈveɾ 'sɨ 'ɐ ˈpeɫɨ,a ver se a pele,bark,Clements2012[37-41],
Kannur,swidə,puɾkɨ,swi'də,puɾ'kɨ,porque,because,Clements2012[37-41],
Kannur,swidə,puɾkɨ,swi'də,puɾ'kɨ,porque,because,Clements2012[37-41],
Kannur,baʀigə,bɐʀigɐ,ba'ʀi'gə,bɐˈʀi'gɐ,barriga,belly,Clements2012[37-41],
Kannur,baʀigə,bɐʀigɐ,ba'ʀi'gə,bɐˈʀi'gɐ,barriga,belly,Clements2012[37-41],
Kannur,baʀigə,bɐʀigɐ,ba'ʀi'gə,bɐˈʀi'gɐ,barriga,belly,Clements2012[37-41],
Kannur,gɾandi,ɡɾɐ̃dɨ,gɾan'di,ˈɡɾɐ̃dɨ,grande,big,Clements2012[37-41],
Kannur,gɾandi,ɡɾɐ̃dɨ,gɾan'di,ˈɡɾɐ̃dɨ,grande,big,Clements2012[37-41],
Kannur,pastɾə,pasɐɾu,pas'tɾə,ˈpa'sɐ’ɾu,pássaro,bird,Clements2012[37-41],
Kannur,pastɾə,pasɐɾu,pas'tɾə,ˈpa'sɐ’ɾu,pássaro,bird,Clements2012[37-41],
Kannur,pastɾə,pasɐɾu,pas'tɾə,ˈpa'sɐ’ɾu,pássaro,bird,Clements2012[37-41],
Kannur,muɾdɛ,muɾdeɾ,muɾ'dɛ,muɾˈdeɾ,morder,bite,Clements2012[37-41],
Kannur,muɾdɛ,muɾdeɾ,muɾ'dɛ,muɾˈdeɾ,morder,bite,Clements2012[37-41],
Kannur,pɾetə,pɾetu,pɾe'tə,ˈpɾetu,preto,black,Clements2012[37-41],
Kannur,pɾetə,pɾetu,pɾe'tə,ˈpɾetu,preto,black,Clements2012[37-41],
Kannur,sangi,sɐ̃ɡɨ,san'gi,ˈsɐ̃ɡɨ,sangue,blood,Clements2012[37-41],
Kannur,sangi,sɐ̃ɡɨ,san'gi,ˈsɐ̃ɡɨ,sangue,blood,Clements2012[37-41],
Kannur,supɾa,supɾaɾ,su'pɾa,suˈpɾaɾ,soprar,blow,Clements2012[37-41],
Kannur,supɾa,supɾaɾ,su'pɾa,suˈpɾaɾ,soprar,blow,Clements2012[37-41],
Kannur,osə,osu,o'sə,ˈosu,osso,bone,Clements2012[37-41],
Kannur,osə,osu,o'sə,ˈosu,osso,bone,Clements2012[37-41],
Kannur,petə,pejtu,pe'tə,ˈpejtu,peito,breast,Clements2012[37-41],
Kannur,petə,pejtu,pe'tə,ˈpejtu,peito,breast,Clements2012[37-41],
Kannur,kima,kejmaɾ,ki'ma,kejˈmaɾ,queimar,burn,Clements2012[37-41],
Kannur,kima,kejmaɾ,ki'ma,kejˈmaɾ,queimar,burn,Clements2012[37-41],
Kannur,kɾijansə,kɾiɐ̃sɐ,kɾij'an'sə,kɾiˈɐ̃’sɐ,criança,child,Clements2012[37-41],
Kannur,kɾijansə,kɾiɐ̃sɐ,kɾij'an'sə,kɾiˈɐ̃’sɐ,criança,child,Clements2012[37-41],
Kannur,kɾijansə,kɾiɐ̃sɐ,kɾij'an'sə,kɾiˈɐ̃’sɐ,criança,child,Clements2012[37-41],
Kannur,uɲə,uɲɐ,u'ɲə,ˈuɲɐ,unha,claw,Clements2012[37-41],
Kannur,uɲə,uɲɐ,u'ɲə,ˈuɲɐ,unha,claw,Clements2012[37-41],
Kannur,mekham,nuvɐ̃j,mek'ham,ˈnuvɐ̃j,nuvem,cloud,Clements2012[37-41],Malayam Origin
Kannur,mekham,nuvɐ̃j,mek'ham,ˈnuvɐ̃j,nuvem,cloud,Clements2012[37-41],Malayam Origin
Kannur,fɾiw,fɾiu,fɾiw,ˈfɾiu,frio,cold,Clements2012[37-41],
Kannur,fɾiw,fɾiu,fɾiw,ˈfɾiu,frio,cold,Clements2012[37-41],
Kannur,ʋi,viɾ,ʋi,ˈviɾ,vir,come,Clements2012[37-41],
Kannur,ʋi,viɾ,ʋi,ˈviɾ,vir,come,Clements2012[37-41],
Kannur,konte,kõtaɾ,kon'te,kõ'taɾ,contar,count,Clements2012[37-41],
Kannur,konte,kõtaɾ,kon'te,kõ'taɾ,contar,count,Clements2012[37-41],
Kannur,kɔɾta,kuɾtaɾ,kɔɾ'ta,kuɾˈtaɾ,cortar,cut,Clements2012[37-41],
Kannur,kɔɾta,kuɾtaɾ,kɔɾ'ta,kuɾˈtaɾ,cortar,cut,Clements2012[37-41],
Kannur,dijə,diɐ,di'jə,ˈdiɐ,dia,day,Clements2012[37-41],
Kannur,dijə,diɐ,di'jə,ˈdiɐ,dia,day,Clements2012[37-41],
Kannur,muʀe,muʁeɾ,mu'ʀe,muˈʁeɾ,morrer,die,Clements2012[37-41],
Kannur,muʀe,muʁeɾ,mu'ʀe,muˈʁeɾ,morrer,die,Clements2012[37-41],
Kannur,gəʋətə,ʒgɾɐvɐtaɾ,gə'ʋə'tə,ʒ'gɾɐ'vɐˈtaɾ,esgravatar,dig,Clements2012[37-41],
Kannur,gəʋətə,ʒgɾɐvɐtaɾ,gə'ʋə'tə,ʒ'gɾɐ'vɐˈtaɾ,esgravatar,dig,Clements2012[37-41],
Kannur,gəʋətə,ʒgɾɐvɐtaɾ,gə'ʋə'tə,ʒ'gɾɐ'vɐˈtaɾ,esgravatar,dig,Clements2012[37-41],
Kannur,gəʋətə,ʒgɾɐvɐtaɾ,gə'ʋə'tə,ʒ'gɾɐ'vɐˈtaɾ,esgravatar,dig,Clements2012[37-41],
Kannur,sud̠ʒi,suʒu,su'd̠ʒi,ˈsu'ʒu,sujo,dirty,Clements2012[37-41],
Kannur,sud̠ʒi,suʒu,su'd̠ʒi,ˈsu'ʒu,sujo,dirty,Clements2012[37-41],
Kannur,kat̠ʃoɾ,kɐʃoʀu,ka't̠ʃoɾ,kɐˈʃo'ʀu,cachorro,dog,Clements2012[37-41],
Kannur,kat̠ʃoɾ,kɐʃoʀu,ka't̠ʃoɾ,kɐˈʃo'ʀu,cachorro,dog,Clements2012[37-41],
Kannur,kat̠ʃoɾ,kɐʃoʀu,ka't̠ʃoɾ,kɐˈʃo'ʀu,cachorro,dog,Clements2012[37-41],
Kannur,bebe,bɨbeɾ,be'be,bɨˈbeɾ,beber,drink,Clements2012[37-41],
Kannur,bebe,bɨbeɾ,be'be,bɨˈbeɾ,beber,drink,Clements2012[37-41],
Kannur,sækə,seku,sæ'kə,ˈseku,seco,dry,Clements2012[37-41],
