Language,SourceWord,TargetWord,SourceWordSyllable,TargetWordSyylable,SourceSyllable,TargetSyllable,SourceWordSyl Length,TargetWordSyl Length,PositionSource,PositionTarget,PositionSource Simple,PositionTarget Simple,Previous SourceSyllable,Next SourceSyllable,Previous TargetSyllable,Next TargetSyllable,Process,TargetOrthography,Translation,References,Notes
Fa d’Ambo,xɐ̃ˈtelu,kɐɾpĩˈtejɾu,xɐ̃.ˈte.lu,kɐɾ.pĩ.ˈtɐj.ɾu,ˈtɐj,ˈte,3,4,2,3,Medial,Medial,-,lu,pĩ,ɾu,,carpinteiro,carpenter,Bandeira2017[366-412],
Fa d’Ambo,xɐ̃ˈtelu,kɐɾpĩˈtejɾu,xɐ̃.ˈte.lu,kɐɾ.pĩ.ˈtɐj.ɾu,ɾu,lu,3,4,3,4,Final,Final,ˈte,3,ˈtɐj,4,,carpinteiro,carpenter,Bandeira2017[366-412],
Fa d’Ambo,mataˈdo,mɐtɐˈdoɾ,ma.ta.ˈdo,mɐ.tɐ.ˈdoɾ,mɐ,ma,3,3,1,1,Initial,Initial,0,ta,0,tɐ,,matador,butcher,Bandeira2017[366-412],
Fa d’Ambo,mataˈdo,mɐtɐˈdoɾ,ma.ta.ˈdo,mɐ.tɐ.ˈdoɾ,tɐ,ta,3,3,2,2,Medial,Medial,ma,ˈdo,mɐ,ˈdoɾ,,matador,butcher,Bandeira2017[366-412],
Fa d’Ambo,mataˈdo,mɐtɐˈdoɾ,ma.ta.ˈdo,mɐ.tɐ.ˈdoɾ,ˈdoɾ,ˈdo,3,3,3,3,Final,Final,ta,3,tɐ,3,,matador,butcher,Bandeira2017[366-412],
Fa d’Ambo,pisxaˈdo,pɨʃkɐˈdoɾ,pis.xa.ˈdo,pɨʃ.kɐ.ˈdoɾ,pɨʃ,pis,3,3,1,1,Initial,Initial,0,xa,0,kɐ,,pescador,fisherman,Bandeira2017[366-412],
Fa d’Ambo,pisxaˈdo,pɨʃkɐˈdoɾ,pis.xa.ˈdo,pɨʃ.kɐ.ˈdoɾ,kɐ,xa,3,3,2,2,Medial,Medial,pis,ˈdo,pɨʃ,ˈdoɾ,,pescador,fisherman,Bandeira2017[366-412],
Fa d’Ambo,pisxaˈdo,pɨʃkɐˈdoɾ,pis.xa.ˈdo,pɨʃ.kɐ.ˈdoɾ,ˈdoɾ,ˈdo,3,3,3,3,Final,Final,xa,3,kɐ,3,,pescador,fisherman,Bandeira2017[366-412],
Fa d’Ambo,ˈlɐ̃jɐ̃,ʀɐ̃ˈiɲɐ,ˈlɐ̃j.ɐ̃,ʀɐ.ˈi.ɲɐ,ʀɐ,ˈlɐ̃j,2,2,1,1,Initial,Initial,0,-,0,ˈi,,rainha,queen,Bandeira2017[366-412],
Fa d’Ambo,ˈlɐ̃jɐ̃,ʀɐ̃ˈiɲɐ,ˈlɐ̃j.ɐ̃,ʀɐ.ˈi.ɲɐ,ˈi,-,2,2,-,2,-,Final,ˈlɐ̃j,ɐ̃,ʀɐ,ɲɐ,,rainha,queen,Bandeira2017[366-412],
Fa d’Ambo,ˈlɐ̃jɐ̃,ʀɐ̃ˈiɲɐ,ˈlɐ̃j.ɐ̃,ʀɐ.ˈi.ɲɐ,ɲɐ,ɐ̃,2,2,2,3,Final,Medial,-,2,ˈi,3,,rainha,queen,Bandeira2017[366-412],
Fa d’Ambo,sapaˈtelu,sɐpɐˈtɐjɾu,sa.pa.ˈte.lu,sɐ.pɐ.ˈtɐj.ɾu,sɐ,sa,4,4,1,1,Initial,Initial,0,pa,0,pɐ,,sapateiro,shoemaker,Bandeira2017[366-412],
Fa d’Ambo,sapaˈtelu,sɐpɐˈtɐjɾu,sa.pa.ˈte.lu,sɐ.pɐ.ˈtɐj.ɾu,pɐ,pa,4,4,2,2,Medial,Medial,sa,te,sɐ,ˈtɐj,,sapateiro,shoemaker,Bandeira2017[366-412],
Fa d’Ambo,sapaˈtelu,sɐpɐˈtɐjɾu,sa.pa.ˈte.lu,sɐ.pɐ.ˈtɐj.ɾu,ˈtɐj,te,4,4,3,3,Medial,Medial,pa,lu,pɐ,ɾu,,sapateiro,shoemaker,Bandeira2017[366-412],
Fa d’Ambo,sapaˈtelu,sɐpɐˈtɐjɾu,sa.pa.ˈte.lu,sɐ.pɐ.ˈtɐj.ɾu,ɾu,lu,4,4,4,4,Final,Final,te,4,ˈtɐj,4,,sapateiro,shoemaker,Bandeira2017[366-412],
Fa d’Ambo,sɔ:ˈdad̠ʒi,sɔɫˈdadu,sɔ:.ˈda.d̠ʒi,sɔɫ.ˈda.du,sɔɫ,sɔ:,3,3,1,1,Initial,Initial,0,ˈda,0,ˈda,,soldado,soldier,Bandeira2017[366-412],
Fa d’Ambo,sɔ:ˈdad̠ʒi,sɔɫˈdadu,sɔ:.ˈda.d̠ʒi,sɔɫ.ˈda.du,ˈda,ˈda,3,3,2,2,Medial,Medial,sɔ:,d̠ʒi,sɔɫ,du,,soldado,soldier,Bandeira2017[366-412],
Fa d’Ambo,sɔ:ˈdad̠ʒi,sɔɫˈdadu,sɔ:.ˈda.d̠ʒi,sɔɫ.ˈda.du,du,d̠ʒi,3,3,3,3,Final,Final,ˈda,3,ˈda,3,,soldado,soldier,Bandeira2017[366-412],
Fa d’Ambo,ˈmɐ̃i,ˈmɐ̃j̃,ˈmɐ̃i,ˈmɐ̃j̃,ˈmɐ̃j̃,ˈmɐ̃i,1,1,1,1,Final,Final,0,1,0,1,,mãe,mother,Bandeira2017[366-412],
Fa d’Ambo,ˈmɛ:du,mɐˈɾidu,ˈmɛ:.du,mɐ.ˈɾi.du,mɐ,ˈmɛ:,2,3,1,1,Initial,Initial,0,-,0,ˈɾi,,marido,husband,Bandeira2017[366-412],
Fa d’Ambo,ˈmɛ:du,mɐˈɾidu,ˈmɛ:.du,mɐ.ˈɾi.du,ˈɾi,-,2,3,-,2,-,Medial,ˈmɛ:,du,mɐ,du,,marido,husband,Bandeira2017[366-412],
Fa d’Ambo,ˈmɛ:du,mɐˈɾidu,ˈmɛ:.du,mɐ.ˈɾi.du,du,du,2,3,2,3,Final,Final,-,2,ˈɾi,3,,marido,husband,Bandeira2017[366-412],
Fa d’Ambo,paˈpa,pɐˈpa,pa.ˈpa,pɐ.ˈpa,pɐ,pa,2,2,1,1,Initial,Initial,0,ˈpa,0,ˈpa,,papá,father,Bandeira2017[366-412],
Fa d’Ambo,paˈpa,pɐˈpa,pa.ˈpa,pɐ.ˈpa,ˈpa,ˈpa,2,2,2,2,Final,Final,pa,2,pɐ,2,,papá,father,Bandeira2017[366-412],
Fa d’Ambo,ˈvjuva,viˈuvɐ,ˈvju.va,vi.ˈu.vɐ,vi,-,2,3,-,1,-,Initial,0,ˈvju,0,ˈu,,viúva,widow,Bandeira2017[366-412],
Fa d’Ambo,ˈvjuva,viˈuvɐ,ˈvju.va,vi.ˈu.vɐ,ˈu,ˈvju,2,3,1,2,Initial,Medial,-,va,vi,vɐ,,viúva,widow,Bandeira2017[366-412],
Fa d’Ambo,ˈvjuva,viˈuvɐ,ˈvju.va,vi.ˈu.vɐ,vɐ,va,2,3,2,3,Final,Final,ˈvju,2,ˈu,3,,viúva,widow,Bandeira2017[366-412],
Fa d’Ambo,ˈeli,ˈelɨ,ˈe.li,ˈe.lɨ,ˈe,ˈe,2,2,1,1,Initial,Initial,0,li,0,lɨ,,ele,he,Bandeira2017[366-412],
Fa d’Ambo,ˈeli,ˈelɨ,ˈe.li,ˈe.lɨ,lɨ,li,2,2,2,2,Final,Final,ˈe,2,ˈe,2,,ele,he,Bandeira2017[366-412],
Fa d’Ambo,ˈku,kõ,ˈku,kõ,kõ,ˈku,1,1,1,1,Final,Final,0,1,0,1,,com,with,Bandeira2017[366-412],
Fa d’Ambo,ˈkoma,ˈkomu,ˈko.ma,ˈko.mu,ˈko,ˈko,2,2,1,1,Initial,Initial,0,ma,0,mu,,como,as,Bandeira2017[366-412],
Fa d’Ambo,ˈkoma,ˈkomu,ˈko.ma,ˈko.mu,mu,ma,2,2,2,2,Final,Final,ˈko,2,ˈko,2,,como,as,Bandeira2017[366-412],
Fa d’Ambo,ˈmɔ̃t̠ʃi,ˈmõtɨ,ˈmɔ̃.t̠ʃi,ˈmõ.tɨ,ˈmõ,ˈmɔ̃,2,2,1,1,Initial,Initial,0,t̠ʃi,0,tɨ,,monte,much,Bandeira2017[366-412],
Fa d’Ambo,ˈmɔ̃t̠ʃi,ˈmõtɨ,ˈmɔ̃.t̠ʃi,ˈmõ.tɨ,tɨ,t̠ʃi,2,2,2,2,Final,Final,ˈmɔ̃,2,ˈmõ,2,,monte,much,Bandeira2017[366-412],
Fa d’Ambo,ˈmuĩtu,ˈmuĩtu,ˈmu.ĩ.tu,ˈmu.ĩ.tu,ˈmu,ˈmu,3,3,1,1,Initial,Initial,0,ĩ,0,ĩ,,muito,much,Bandeira2017[366-412],
Fa d’Ambo,ˈmuĩtu,ˈmuĩtu,ˈmu.ĩ.tu,ˈmu.ĩ.tu,ĩ,ĩ,3,3,2,2,Medial,Medial,ˈmu,tu,ˈmu,tu,,muito,much,Bandeira2017[366-412],
Fa d’Ambo,ˈmuĩtu,ˈmuĩtu,ˈmu.ĩ.tu,ˈmu.ĩ.tu,tu,tu,3,3,3,3,Final,Final,ĩ,3,ĩ,3,,muito,much,Bandeira2017[366-412],
Fa d’Ambo,ˈnada,ˈnadɐ,ˈna.da,ˈna.dɐ,ˈna,ˈna,2,2,1,1,Initial,Initial,0,da,0,dɐ,,nada,nothing,Bandeira2017[366-412],
Fa d’Ambo,ˈnada,ˈnadɐ,ˈna.da,ˈna.dɐ,dɐ,da,2,2,2,2,Final,Final,ˈna,2,ˈna,2,,nada,nothing,Bandeira2017[366-412],
Fa d’Ambo,ˈnõ,ˈnɔʃ,ˈnõ,ˈnɔʃ,ˈnɔʃ,ˈnõ,1,1,1,1,Final,Final,0,1,0,1,,nós,we,Bandeira2017[366-412],
Fa d’Ambo,ˈpɔke,ˈpuɾkɨ,ˈpɔ.ke,ˈpuɾ.kɨ,ˈpuɾ,ˈpɔ,2,2,1,1,Initial,Initial,0,ke,0,kɨ,,porque,because,Bandeira2017[366-412],
Fa d’Ambo,ˈpɔke,ˈpuɾkɨ,ˈpɔ.ke,ˈpuɾ.kɨ,kɨ,ke,2,2,2,2,Final,Final,ˈpɔ,2,ˈpuɾ,2,,porque,because,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛ̃pɛlɛ,ˈsẽpɾɨ,ˈsɛ̃.pɛ.lɛ,ˈsẽ.pɾɨ,ˈsẽ,ˈsɛ̃,3,2,1,1,Initial,Initial,0,pɛ,0,pɾɨ,,sempre,always,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛ̃pɛlɛ,ˈsẽpɾɨ,ˈsɛ̃.pɛ.lɛ,ˈsẽ.pɾɨ,pɾɨ,pɛ,3,2,2,2,Medial,Final,ˈsɛ̃,lɛ,ˈsẽ,-,,sempre,always,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛ̃pɛlɛ,ˈsẽpɾɨ,ˈsɛ̃.pɛ.lɛ,ˈsẽ.pɾɨ,-,lɛ,3,2,3,-,Final,-,pɛ,3,pɾɨ,-,,sempre,always,Bandeira2017[366-412],
Fa d’Ambo,ˈsũ,sɨˈɲoɾ,ˈsũ,sɨ.ˈɲoɾ,sɨ,ˈsũ,1,2,1,1,Final,Initial,0,-,0,ˈɲoɾ,,senhor,lord,Bandeira2017[366-412],
Fa d’Ambo,ˈsũ,sɨˈɲoɾ,ˈsũ,sɨ.ˈɲoɾ,ˈɲoɾ,-,1,2,-,2,-,Final,ˈsũ,-,sɨ,2,,senhor,lord,Bandeira2017[366-412],
Fa d’Ambo,ˈtudu,ˈtudu,ˈtu.du,ˈtu.du,ˈtu,ˈtu,2,2,1,1,Initial,Initial,0,du,0,du,,tudo,everything,Bandeira2017[366-412],
Fa d’Ambo,ˈtudu,ˈtudu,ˈtu.du,ˈtu.du,du,du,2,2,2,2,Final,Final,ˈtu,2,ˈtu,2,,tudo,everything,Bandeira2017[366-412],
Fa d’Ambo,bebeˈdo,bɨbɨˈdoɾ,be.be.ˈdo,bɨ.bɨ.ˈdoɾ,bɨ.,be,3,3,1,1,Initial,Initial,0,be,0,bɨ.,,"bêbado (""bebebdor"")",drunk,Bandeira2017[366-412],
Fa d’Ambo,bebeˈdo,bɨbɨˈdoɾ,be.be.ˈdo,bɨ.bɨ.ˈdoɾ,bɨ.,be,3,3,2,2,Medial,Medial,be,ˈdo,bɨ.,ˈdoɾ,,"bêbado (""bebebdor"")",drunk,Bandeira2017[366-412],
Fa d’Ambo,bebeˈdo,bɨbɨˈdoɾ,be.be.ˈdo,bɨ.bɨ.ˈdoɾ,ˈdoɾ,ˈdo,3,3,3,3,Final,Final,be,3,bɨ.,3,,"bêbado (""bebebdor"")",drunk,Bandeira2017[366-412],
Fa d’Ambo,ˈbobo,ˈbobu,ˈbo.bo,ˈbo.bu,ˈbo,ˈbo,2,2,1,1,Initial,Initial,0,bo,0,bu,,bobo,,Bandeira2017[366-412],
Fa d’Ambo,ˈbobo,ˈbobu,ˈbo.bo,ˈbo.bu,bu,bo,2,2,2,2,Final,Final,ˈbo,2,ˈbo,2,,bobo,,Bandeira2017[366-412],
Fa d’Ambo,biˈnitu,buˈnitu,bi.ˈni.tu,bu.ˈni.tu,bu,bi,3,3,1,1,Initial,Initial,0,ˈni,0,ˈni,,bonito,handsome,Bandeira2017[366-412],
Fa d’Ambo,biˈnitu,buˈnitu,bi.ˈni.tu,bu.ˈni.tu,ˈni,ˈni,3,3,2,2,Medial,Medial,bi,tu,bu,tu,,bonito,handsome,Bandeira2017[366-412],
Fa d’Ambo,biˈnitu,buˈnitu,bi.ˈni.tu,bu.ˈni.tu,tu,tu,3,3,3,3,Final,Final,ˈni,3,ˈni,3,,bonito,handsome,Bandeira2017[366-412],
Fa d’Ambo,ˈde:tu,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,di,-,2,3,-,1,-,Initial,0,ˈde:,0,ˈɾɐj,,direito,straight,Bandeira2017[366-412],
Fa d’Ambo,ˈde:tu,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,ˈɾɐj,ˈde:,2,3,1,2,Initial,Medial,-,tu,di,tu,,direito,straight,Bandeira2017[366-412],
Fa d’Ambo,ˈde:tu,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,tu,tu,2,3,2,3,Final,Final,ˈde:,2,ˈɾɐj,3,,direito,straight,Bandeira2017[366-412],
Fa d’Ambo,ˈdodo,ˈdojdu,ˈdo.do,ˈdoj.du,ˈdoj,ˈdo,2,2,1,1,Initial,Initial,0,do,0,du,,doido,crazy,Bandeira2017[366-412],
Fa d’Ambo,ˈdodo,ˈdojdu,ˈdo.do,ˈdoj.du,du,do,2,2,2,2,Final,Final,ˈdo,2,ˈdoj,2,,doido,crazy,Bandeira2017[366-412],
Fa d’Ambo,ˈfeju,ˈfɐju,ˈfe.ju,ˈfɐj.u,ˈfɐj,ˈfe,2,2,1,1,Initial,Initial,0,ju,0,u,,feio,ugly,Bandeira2017[366-412],
Fa d’Ambo,ˈfeju,ˈfɐju,ˈfe.ju,ˈfɐj.u,u,ju,2,2,2,2,Final,Final,ˈfe,2,ˈfɐj,2,,feio,ugly,Bandeira2017[366-412],
Fa d’Ambo,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ˈfɾa,ˈfa:,2,2,1,1,Initial,Initial,0,ku,0,ku,,fraco,weak,Bandeira2017[366-412],
Fa d’Ambo,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ku,ku,2,2,2,2,Final,Final,ˈfa:,2,ˈfɾa,2,,fraco,weak,Bandeira2017[366-412],
Fa d’Ambo,ˈfɛsku,ˈfɾeʃku,ˈfɛs.ku,ˈfɾeʃ.ku,ˈfɾeʃ,ˈfɛs,2,2,1,1,Initial,Initial,0,ku,0,ku,,fresco,fresh,Bandeira2017[366-412],
Fa d’Ambo,ˈfɛsku,ˈfɾeʃku,ˈfɛs.ku,ˈfɾeʃ.ku,ku,ku,2,2,2,2,Final,Final,ˈfɛs,2,ˈfɾeʃ,2,,fresco,fresh,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔt̠ʃi,ˈfɔɾtɨ,ˈfɔ.t̠ʃi,ˈfɔɾ.tɨ,ˈfɔɾ,ˈfɔ,2,2,1,1,Initial,Initial,0,t̠ʃi,0,tɨ,,forte,strong,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔt̠ʃi,ˈfɔɾtɨ,ˈfɔ.t̠ʃi,ˈfɔɾ.tɨ,tɨ,t̠ʃi,2,2,2,2,Final,Final,ˈfɔ,2,ˈfɔɾ,2,,forte,strong,Bandeira2017[366-412],
Fa d’Ambo,ˈfũdu,ˈfũdu,ˈfũ.du,ˈfũ.du,ˈfũ,ˈfũ,2,2,1,1,Initial,Initial,0,du,0,du,,fundo,bottom,Bandeira2017[366-412],
Fa d’Ambo,ˈfũdu,ˈfũdu,ˈfũ.du,ˈfũ.du,du,du,2,2,2,2,Final,Final,ˈfũ,2,ˈfũ,2,,fundo,bottom,Bandeira2017[366-412],
Fa d’Ambo,ˈgagi,ˈgagu,ˈga.gi,ˈga.gu,ˈga,ˈga,2,2,1,1,Initial,Initial,0,gi,0,gu,,gago,stutterer,Bandeira2017[366-412],
Fa d’Ambo,ˈgagi,ˈgagu,ˈga.gi,ˈga.gu,gu,gi,2,2,2,2,Final,Final,ˈga,2,ˈga,2,,gago,stutterer,Bandeira2017[366-412],
Fa d’Ambo,ˈgo:do,ˈɡoɾdu,ˈgo:.do,ˈɡoɾ.du,ˈɡoɾ,ˈɡo:,2,2,1,1,Initial,Initial,0,do,0,du,,gordo,fat,Bandeira2017[366-412],
Fa d’Ambo,ˈgo:do,ˈɡoɾdu,ˈgo:.do,ˈɡoɾ.du,du,do,2,2,2,2,Final,Final,ˈɡo:,2,ˈɡoɾ,2,,gordo,fat,Bandeira2017[366-412],
Fa d’Ambo,ˈgwal,iˈgwaɫ,ˈgwal,i.ˈgwaɫ,i,-,1,2,-,1,-,Initial,0,ˈgwal,0,ˈgwaɫ,,igual,equal,Bandeira2017[366-412],
Fa d’Ambo,ˈgwal,iˈgwaɫ,ˈgwal,i.ˈgwaɫ,ˈgwaɫ,ˈgwal,1,2,1,2,Final,Final,-,1,i,2,,igual,equal,Bandeira2017[366-412],
Fa d’Ambo,ku:ˈpadu,kuɫˈpadu,ku:.ˈpa.du,kuɫ.ˈpa.du,kuɫ,ku:,3,3,1,1,Initial,Initial,0,ˈpa,0,ˈpa,,culpado,guilty,Bandeira2017[366-412],
Fa d’Ambo,ku:ˈpadu,kuɫˈpadu,ku:.ˈpa.du,kuɫ.ˈpa.du,ˈpa,ˈpa,3,3,2,2,Medial,Medial,ku:,du,kuɫ,du,,culpado,guilty,Bandeira2017[366-412],
Fa d’Ambo,ku:ˈpadu,kuɫˈpadu,ku:.ˈpa.du,kuɫ.ˈpa.du,du,du,3,3,3,3,Final,Final,ˈpa,3,ˈpa,3,,culpado,guilty,Bandeira2017[366-412],
Fa d’Ambo,ˈku:tu,ˈkuɾtu,ˈku:.tu,ˈkuɾ.tu,ˈkuɾ,ˈku:,2,2,1,1,Initial,Initial,0,tu,0,tu,,curto,short,Bandeira2017[366-412],
Fa d’Ambo,ˈku:tu,ˈkuɾtu,ˈku:.tu,ˈkuɾ.tu,tu,tu,2,2,2,2,Final,Final,ˈku:,2,ˈkuɾ,2,,curto,short,Bandeira2017[366-412],
Fa d’Ambo,kuˈlu,ˈkɾu,ku.ˈlu,ˈkɾu,ˈkɾu,ku,2,1,1,1,Initial,Final,0,ˈlu,0,-,,cru,raw,Bandeira2017[366-412],
Fa d’Ambo,kuˈlu,ˈkɾu,ku.ˈlu,ˈkɾu,-,ˈlu,2,1,2,-,Final,-,ku,2,ˈkɾu,-,,cru,raw,Bandeira2017[366-412],
Fa d’Ambo,ˈkulu,ɨʃˈkuɾu,ˈku.lu,ɨʃ.ˈku.ɾu,ɨʃ,-,2,3,-,1,-,Initial,0,ˈku,0,ˈku,,escuro,dark,Bandeira2017[366-412],
Fa d’Ambo,ˈkulu,ɨʃˈkuɾu,ˈku.lu,ɨʃ.ˈku.ɾu,ˈku,ˈku,2,3,1,2,Initial,Medial,-,lu,ɨʃ,ɾu,,escuro,dark,Bandeira2017[366-412],
Fa d’Ambo,ˈkulu,ɨʃˈkuɾu,ˈku.lu,ɨʃ.ˈku.ɾu,ɾu,lu,2,3,2,3,Final,Final,ˈku,2,ˈku,3,,escuro,dark,Bandeira2017[366-412],
Fa d’Ambo,ˈlĩpu,ˈlĩpu,ˈlĩ.pu,ˈlĩ.pu,ˈlĩ,ˈlĩ,2,2,1,1,Initial,Initial,0,pu,0,pu,,limpo,clean,Bandeira2017[366-412],
Fa d’Ambo,ˈlĩpu,ˈlĩpu,ˈlĩ.pu,ˈlĩ.pu,pu,pu,2,2,2,2,Final,Final,ˈlĩ,2,ˈlĩ,2,,limpo,clean,Bandeira2017[366-412],
Fa d’Ambo,ˈmũgulu,ˈmagɾu,ˈmũ.gu.lu,ˈma.gɾu,ˈma:,ˈmũ,3,2,1,1,Initial,Initial,0,gu,0,gɾu,,magro,thin,Bandeira2017[366-412],
Fa d’Ambo,ˈmũgulu,ˈmagɾu,ˈmũ.gu.lu,ˈma.gɾu,gɾu,gu,3,2,2,2,Medial,Final,ˈmũ,lu,ˈma:,-,,magro,thin,Bandeira2017[366-412],
Fa d’Ambo,ˈmũgulu,ˈmagɾu,ˈmũ.gu.lu,ˈma.gɾu,-,lu,3,2,3,-,Final,-,gu,3,gɾu,-,,magro,thin,Bandeira2017[366-412],
Fa d’Ambo,ˈma:su,ˈmɐ̃su,ˈma:.su,ˈmɐ̃.su,ˈmɐ̃,ˈma:,2,2,1,1,Initial,Initial,0,su,0,su,,manso,meek,Bandeira2017[366-412],
Fa d’Ambo,ˈma:su,ˈmɐ̃su,ˈma:.su,ˈmɐ̃.su,su,su,2,2,2,2,Final,Final,ˈma:,2,ˈmɐ̃,2,,manso,meek,Bandeira2017[366-412],
Fa d’Ambo,ˈmɔlɛ,ˈmɔlɨ,ˈmɔ.lɛ,ˈmɔ.lɨ,ˈmɔ,ˈmɔ,2,2,1,1,Initial,Initial,0,lɛ,0,lɨ,,mole,soft,Bandeira2017[366-412],
Fa d’Ambo,ˈmɔlɛ,ˈmɔlɨ,ˈmɔ.lɛ,ˈmɔ.lɨ,lɨ,lɛ,2,2,2,2,Final,Final,ˈmɔ,2,ˈmɔ,2,,mole,soft,Bandeira2017[366-412],
Fa d’Ambo,ˈmol,ˈmowɾu,ˈmol,ˈmow.ɾu,ˈmow,ˈmol,1,2,1,1,Final,Initial,0,-,0,ɾu,,mouro,moorish,Bandeira2017[366-412],
Fa d’Ambo,ˈmol,ˈmowɾu,ˈmol,ˈmow.ɾu,ɾu,-,1,2,-,2,-,Final,ˈmol,-,ˈmow,2,,mouro,moorish,Bandeira2017[366-412],
Fa d’Ambo,ˈmudu,ˈmudu,ˈmu.du,ˈmu.du,ˈmu,ˈmu,2,2,1,1,Initial,Initial,0,du,0,du,,mudo,mute,Bandeira2017[366-412],
Fa d’Ambo,ˈmudu,ˈmudu,ˈmu.du,ˈmu.du,du,du,2,2,2,2,Final,Final,ˈmu,2,ˈmu,2,,mudo,mute,Bandeira2017[366-412],
Fa d’Ambo,niˈmigu,iniˈmigu,ni.ˈmi.gu,i.ni.ˈmi.gu,i,-,3,4,-,1,-,Initial,0,ni,0,ni,,inimigo,enemy,Bandeira2017[366-412],
Fa d’Ambo,niˈmigu,iniˈmigu,ni.ˈmi.gu,i.ni.ˈmi.gu,ni,ni,3,4,1,2,Initial,Medial,-,ˈmi,i,ˈmi,,inimigo,enemy,Bandeira2017[366-412],
Fa d’Ambo,niˈmigu,iniˈmigu,ni.ˈmi.gu,i.ni.ˈmi.gu,ˈmi,ˈmi,3,4,2,3,Medial,Medial,ni,gu,ni,gu,,inimigo,enemy,Bandeira2017[366-412],
Fa d’Ambo,niˈmigu,iniˈmigu,ni.ˈmi.gu,i.ni.ˈmi.gu,gu,gu,3,4,3,4,Final,Final,ˈmi,3,ˈmi,4,,inimigo,enemy,Bandeira2017[366-412],
Fa d’Ambo,ˈpobili,ˈpɔbɾɨ,ˈpo.bi.li,ˈpɔ.bɾɨ,ˈpɔ,ˈpo,3,2,1,1,Initial,Initial,0,bi,0,bɾɨ,,pobre,poor,Bandeira2017[366-412],
Fa d’Ambo,ˈpobili,ˈpɔbɾɨ,ˈpo.bi.li,ˈpɔ.bɾɨ,bɾɨ,bi,3,2,2,2,Medial,Final,ˈpo,li,ˈpɔ,-,,pobre,poor,Bandeira2017[366-412],
Fa d’Ambo,ˈpobili,ˈpɔbɾɨ,ˈpo.bi.li,ˈpɔ.bɾɨ,-,li,3,2,3,-,Final,-,bi,3,bɾɨ,-,,pobre,poor,Bandeira2017[366-412],
Fa d’Ambo,podeˈlozo,pudɨˈɾozu,po.de.ˈlo.zo,pu.dɨ.ˈɾo.zu,pu,po,4,4,1,1,Initial,Initial,0,de,0,dɨ,,poderoso,powerful,Bandeira2017[366-412],
Fa d’Ambo,podeˈlozo,pudɨˈɾozu,po.de.ˈlo.zo,pu.dɨ.ˈɾo.zu,dɨ,de,4,4,2,2,Medial,Medial,po,ˈlo,pu,ˈɾo,,poderoso,powerful,Bandeira2017[366-412],
Fa d’Ambo,podeˈlozo,pudɨˈɾozu,po.de.ˈlo.zo,pu.dɨ.ˈɾo.zu,ˈɾo,ˈlo,4,4,3,3,Medial,Medial,de,zo,dɨ,zu,,poderoso,powerful,Bandeira2017[366-412],
Fa d’Ambo,podeˈlozo,pudɨˈɾozu,po.de.ˈlo.zo,pu.dɨ.ˈɾo.zu,zu,zo,4,4,4,4,Final,Final,ˈlo,4,ˈɾo,4,,poderoso,powerful,Bandeira2017[366-412],
Fa d’Ambo,ˈliku,ˈʀiku,ˈli.ku,ˈʀi.ku,ˈʀi,ˈli,2,2,1,1,Initial,Initial,0,ku,0,ku,,rico,rich,Bandeira2017[366-412],
Fa d’Ambo,ˈliku,ˈʀiku,ˈli.ku,ˈʀi.ku,ku,ku,2,2,2,2,Final,Final,ˈli,2,ˈʀi,2,,rico,rich,Bandeira2017[366-412],
Fa d’Ambo,ˈlizu,ˈʀiʒu,ˈli.zu,ˈʀi.ʒu,ˈʀi,ˈli,2,2,1,1,Initial,Initial,0,zu,0,ʒu,,rijo,hard,Bandeira2017[366-412],
Fa d’Ambo,ˈlizu,ˈʀiʒu,ˈli.zu,ˈʀi.ʒu,ʒu,zu,2,2,2,2,Final,Final,ˈli,2,ˈʀi,2,,rijo,hard,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛgu,ˈsɛɡu,ˈsɛ.gu,ˈsɛ.ɡu,ˈsɛ,ˈsɛ,2,2,1,1,Initial,Initial,0,gu,0,gu,,cego,blind,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛgu,ˈsɛɡu,ˈsɛ.gu,ˈsɛ.ɡu,gu,gu,2,2,2,2,Final,Final,ˈsɛ,2,ˈsɛ,2,,cego,blind,Bandeira2017[366-412],
Fa d’Ambo,soˈxadu,sɨˈkadu,so.ˈxa.du,sɨ.ˈka.du,sɨ,so,3,3,1,1,Initial,Initial,0,ˈxa,0,ˈka,,"""secado"" enxuto",lean,Bandeira2017[366-412],
Fa d’Ambo,soˈxadu,sɨˈkadu,so.ˈxa.du,sɨ.ˈka.du,ˈka,ˈxa,3,3,2,2,Medial,Medial,so,du,sɨ,du,,"""secado"" enxuto",lean,Bandeira2017[366-412],
