Language,SourceWord,SourceWord CV,TargetWord,SourceWordSyl,TargetWordSyl,SourceWordSyllabe,TargetWordSyllabe,PositionSource,PositionTarget,Process,TargetOrthography,Translation,References,Notes
Principense,ˈkumɐ,CVCV,ˈkomu,ˈku.mɐ,ˈko.mu,ˈku,ˈko,1,1,,como,as,Bandeira2017[366-412],
Principense,ˈkumɐ,CVCV,ˈkomu,ˈku.mɐ,ˈko.mu,mɐ,mu,2,2,,como,as,Bandeira2017[366-412],
Principense,ˈmɔ̃t̠ʃi,CVCV,ˈmũj̃tu,ˈmɔ̃.t̠ʃi,ˈmũj̃.tu,ˈmɔ̃,ˈmũj̃,1,1,assimilation,muito,much,Bandeira2017[366-412],
Principense,ˈmɔ̃t̠ʃi,CVCV,ˈmũj̃tu,ˈmɔ̃.t̠ʃi,ˈmũj̃.tu,t̠ʃi,tu,2,2,,muito,much,Bandeira2017[366-412],
Principense,ˈmũtu,CVCV,ˈmũj̃tu,ˈmũ.tu,ˈmũj̃.tu,ˈmũ,ˈmũj̃,1,1,assimilation,muito,much,Bandeira2017[366-412],
Principense,ˈmũtu,CVCV,ˈmũj̃tu,ˈmũ.tu,ˈmũj̃.tu,tu,tu,2,2,,muito,much,Bandeira2017[366-412],
Principense,ˈnadɐ,CVCV,ˈnadɐ,ˈna.dɐ,ˈna.dɐ,ˈna,ˈna,1,1,,nada,nothing,Bandeira2017[366-412],
Principense,ˈnadɐ,CVCV,ˈnadɐ,ˈna.dɐ,ˈna.dɐ,dɐ,dɐ,2,2,,nada,nothing,Bandeira2017[366-412],
Principense,ˈnɔ̃,CV,ˈnɔʃ,ˈnɔ̃,ˈnɔʃ,ˈnɔ̃,ˈnɔʃ,1,1,,nós,we,Bandeira2017[366-412],
Principense,ˈnukɐ,CVCV,ˈnũkɐ,ˈnu.kɐ,ˈnũ.kɐ,ˈnu,ˈnũ,1,1,assimilation,nunca,never,Bandeira2017[366-412],
Principense,ˈnukɐ,CVCV,ˈnũkɐ,ˈnu.kɐ,ˈnũ.kɐ,kɐ,kɐ,2,2,,nunca,never,Bandeira2017[366-412],
Principense,ˈpoke,CVCV,puɾkɨ,ˈpo.ke,puɾ.kɨ,ˈpo,puɾ,1,1,,porque,because,Bandeira2017[366-412],
Principense,ˈpoke,CVCV,puɾkɨ,ˈpo.ke,puɾ.kɨ,ke,kɨ,2,2,,porque,because,Bandeira2017[366-412],
Principense,ˈpoko,CVCV,ˈpoku,ˈpo.ko,ˈpo.ku,ˈpo,ˈpo,1,1,,pouco,few,Bandeira2017[366-412],
Principense,ˈpoko,CVCV,ˈpoku,ˈpo.ko,ˈpo.ku,ko,ku,2,2,,pouco,few,Bandeira2017[366-412],
Principense,ˈsɛ̃pi,CVCV,ˈsẽpɾɨ,ˈsɛ̃.pi,ˈsẽ.pɾɨ,ˈsɛ̃,ˈsẽ,1,1,,sempre,always,Bandeira2017[366-412],
Principense,ˈsɛ̃pi,CVCV,ˈsẽpɾɨ,ˈsɛ̃.pi,ˈsẽ.pɾɨ,pi,pɾɨ,2,2,,sempre,always,Bandeira2017[366-412],
Principense,ˈsũ,CV,sɨˈɲoɾ,ˈsũ,sɨ.ˈɲoɾ,ˈsũ,sɨ,1,1,metathesis,senhor,lord,Bandeira2017[366-412],
Principense,ˈsũ,CV,sɨˈɲoɾ,ˈsũ,sɨ.ˈɲoɾ,-,ˈɲoɾ,-,2,,senhor,lord,Bandeira2017[366-412],
Principense,ˈtudu,CVCV,ˈtudu,ˈtu.du,ˈtu.du,ˈtu,ˈtu,1,1,,tudo,everything,Bandeira2017[366-412],
Principense,ˈtudu,CVCV,ˈtudu,ˈtu.du,ˈtu.du,du,du,2,2,,tudo,everything,Bandeira2017[366-412],
Principense,ˈɐ̃zu,VCV,ʀɨˈsɐ̃j̃ nɐʃˈsidu,ˈɐ̃.zu,ʀɨ.ˈsɐ̃j̃ nɐʃ.ˈsi.du,,,,,,recémnascido,newborn,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈba:tu,CVCV,bɐˈɾatu,ˈba:.tu,bɐ.ˈɾa.tu,ˈba:,bɐ,1,1,metathesis,barato,cheap,Bandeira2017[366-412],
Principense,ˈba:tu,CVCV,bɐˈɾatu,ˈba:.tu,bɐ.ˈɾa.tu,-,ˈɾa,-,2,,barato,cheap,Bandeira2017[366-412],
Principense,ˈba:tu,CVCV,bɐˈɾatu,ˈba:.tu,bɐ.ˈɾa.tu,tu,tu,2,3,,barato,cheap,Bandeira2017[366-412],
Principense,bɛbɛˈdadu,CVCV'CVCV,ˈbebɐdu,bɛ.bɛ.ˈda.du,ˈbe.bɐ.du,bɛ,ˈbe,1,1,metathesis,bêbado ,drunk,Bandeira2017[366-412],
Principense,bɛbɛˈdadu,CVCV'CVCV,ˈbebɐdu,bɛ.bɛ.ˈda.du,ˈbe.bɐ.du,bɛ,bɐ,2,2,,bêbado ,drunk,Bandeira2017[366-412],
Principense,bɛbɛˈdadu,CVCV'CVCV,ˈbebɐdu,bɛ.bɛ.ˈda.du,ˈbe.bɐ.du,ˈda,-,3,-,,bêbado ,drunk,Bandeira2017[366-412],
Principense,bɛbɛˈdadu,CVCV'CVCV,ˈbebɐdu,bɛ.bɛ.ˈda.du,ˈbe.bɐ.du,du,du,4,3,,bêbado ,drunk,Bandeira2017[366-412],
Principense,ˈbuku,CVCV,ʀuˈĩ,ˈbu.ku,ʀu.ˈĩ,,,,,,ruim,poor,Bandeira2017[366-412],Not of portuguese origin
Principense,boˈbo,CV'CV,boˈbu,bo.ˈbo,bo.ˈbu,bo,bo,1,1,,bobo,"clear, mature",Bandeira2017[366-412],
Principense,boˈbo,CV'CV,boˈbu,bo.ˈbo,bo.ˈbu,ˈbo,ˈbu,2,2,,bobo,"clear, mature",Bandeira2017[366-412],
Principense,boˈnitu,CV'CVCV,buˈnitu,bo.ˈni.tu,bu.ˈni.tu,bo,bu,1,1,assimilation,bonito,handsome,Bandeira2017[366-412],
Principense,boˈnitu,CV'CVCV,buˈnitu,bo.ˈni.tu,bu.ˈni.tu,ˈni,ˈni,2,2,,bonito,handsome,Bandeira2017[366-412],
Principense,boˈnitu,CV'CVCV,buˈnitu,bo.ˈni.tu,bu.ˈni.tu,tu,tu,3,3,,bonito,handsome,Bandeira2017[366-412],
Principense,ˈde:tu,CVCV,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,ˈde:,di,1,1,metathesis,direito,straight,Bandeira2017[366-412],
Principense,ˈde:tu,CVCV,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,-,ˈɾɐj,-,2,,direito,straight,Bandeira2017[366-412],
Principense,ˈde:tu,CVCV,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,tu,tu,2,3,,direito,straight,Bandeira2017[366-412],
Principense,uˈdodo,V'CVCV,ˈdojdu,u.ˈdo.do,ˈdoj.du,u,-,1,-,,doido,crazy,Bandeira2017[366-412],
Principense,uˈdodo,V'CVCV,ˈdojdu,u.ˈdo.do,ˈdoj.du,ˈdo,ˈdoj,2,1,,doido,crazy,Bandeira2017[366-412],
Principense,uˈdodo,V'CVCV,ˈdojdu,u.ˈdo.do,ˈdoj.du,do,du,3,2,,doido,crazy,Bandeira2017[366-412],
Principense,ˈfeju,CVGV,ˈfeju,ˈfe.ju,ˈfe.ju,ˈfe,ˈfe,1,1,,feio,ugly,Bandeira2017[366-412],
Principense,ˈfeju,CVGV,ˈfeju,ˈfe.ju,ˈfe.ju,ju,ju,2,2,,feio,ugly,Bandeira2017[366-412],
Principense,ˈfa:ku,CVCV,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ˈfa:,ˈfɾa,1,1,,fraco,weak,Bandeira2017[366-412],
Principense,ˈfa:ku,CVCV,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ku,ku,2,2,,fraco,weak,Bandeira2017[366-412],
Principense,ˈfɛʃku,CVCCV,ˈfɾeʃku,ˈfɛʃ.ku,ˈfɾeʃ.ku,ˈfɛʃ,ˈfɾeʃ,1,1,,fresco,fresh,Bandeira2017[366-412],
Principense,ˈfɛʃku,CVCCV,ˈfɾeʃku,ˈfɛʃ.ku,ˈfɾeʃ.ku,ku,ku,2,2,,fresco,fresh,Bandeira2017[366-412],
Principense,ˈfɔt̠ʃi,CVCV,ˈfɔɾtɨ,ˈfɔ.t̠ʃi,ˈfɔɾ.tɨ,ˈfɔ,ˈfɔɾ,1,1,,forte,strong,Bandeira2017[366-412],
Principense,ˈfɔt̠ʃi,CVCV,ˈfɔɾtɨ,ˈfɔ.t̠ʃi,ˈfɔɾ.tɨ,t̠ʃi,tɨ,2,2,,forte,strong,Bandeira2017[366-412],
Principense,uˈfũdu,V'CVCV,ˈfũdu,u.ˈfũ.du,ˈfũ.du,u,-,1,-,,fundo,bottom,Bandeira2017[366-412],
Principense,uˈfũdu,V'CVCV,ˈfũdu,u.ˈfũ.du,ˈfũ.du,ˈfũ,ˈfũ,2,1,,fundo,bottom,Bandeira2017[366-412],
Principense,uˈfũdu,V'CVCV,ˈfũdu,u.ˈfũ.du,ˈfũ.du,du,du,3,2,,fundo,bottom,Bandeira2017[366-412],
Principense,uˈgagu,V'CVCV,ˈgagu,u.ˈga.gu,ˈga.gu,u,-,1,-,,gago,stutterer,Bandeira2017[366-412],
Principense,uˈgagu,V'CVCV,ˈgagu,u.ˈga.gu,ˈga.gu,ˈga,ˈga,2,1,,gago,stutterer,Bandeira2017[366-412],
Principense,uˈgagu,V'CVCV,ˈgagu,u.ˈga.gu,ˈga.gu,gu,gu,3,2,,gago,stutterer,Bandeira2017[366-412],
Principense,ˈga:vi,CVCV,buˈnitu,ˈga:.vi,bu.ˈni.tu,,,,,,bonito,handsome,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈgodo,CVCV,goɾˈdu,ˈgo.do,goɾ.ˈdu,ˈgo,goɾ,1,1,,gordo,fat,Bandeira2017[366-412],
Principense,ˈgodo,CVCV,goɾˈdu,ˈgo.do,goɾ.ˈdu,do,ˈdu,2,2,,gordo,fat,Bandeira2017[366-412],
Principense,kaˈĩ,CV'V,kɐˈĩ,ka.ˈĩ,kɐ.ˈĩ,ka,kɐ,1,1,,caim,miser,Bandeira2017[366-412],
Principense,kaˈĩ,CV'V,kɐˈĩ,ka.ˈĩ,kɐ.ˈĩ,ˈĩ,ˈĩ,2,2,,caim,miser,Bandeira2017[366-412],
Principense,ˈkasu,CVCV,ɐvɐˈɾẽtu,ˈka.su,ɐ.vɐ.ˈɾẽ.tu,,,,,,avarento,miser,Bandeira2017[366-412],Not of portuguese origin
Principense,kuˈpadu,CV'CVCV,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,ku,kul,1,1,,culpado,guilty,Bandeira2017[366-412],
Principense,kuˈpadu,CV'CVCV,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,ˈpa,ˈpa,2,2,,culpado,guilty,Bandeira2017[366-412],
Principense,kuˈpadu,CV'CVCV,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,du,du,3,3,,culpado,guilty,Bandeira2017[366-412],
Principense,ˈkutu,CVCV,ˈkuɾtu,ˈku.tu,ˈkuɾ.tu,ˈku,ˈkuɾ,1,1,,curto,short,Bandeira2017[366-412],
Principense,ˈkutu,CVCV,ˈkuɾtu,ˈku.tu,ˈkuɾ.tu,tu,tu,2,2,,curto,short,Bandeira2017[366-412],
Principense,ukuˈru,VCV'CV,ˈkɾu,u.ku.ˈru,ˈkɾu,u,-,1,-,,cru,raw,Bandeira2017[366-412],
Principense,ukuˈru,VCV'CV,ˈkɾu,u.ku.ˈru,ˈkɾu,ku,ˈkɾu,2,1,,cru,raw,Bandeira2017[366-412],
Principense,ukuˈru,VCV'CV,ˈkɾu,u.ku.ˈru,ˈkɾu,ˈru,-,3,-,,cru,raw,Bandeira2017[366-412],
Principense,uˈkuʀu,V'CVCV,ʃˈkuɾu,u.ˈku.ʀu,ʃ.ˈku.ɾu,u,ʃ,1,1,,escuro,dark,Bandeira2017[366-412],
Principense,uˈkuʀu,V'CVCV,ʃˈkuɾu,u.ˈku.ʀu,ʃ.ˈku.ɾu,ku,ˈku,2,2,,escuro,dark,Bandeira2017[366-412],
Principense,uˈkuʀu,V'CVCV,ʃˈkuɾu,u.ˈku.ʀu,ʃ.ˈku.ɾu,ˈru,ɾu,3,3,,escuro,dark,Bandeira2017[366-412],
Principense,ˈlĩpu,CVCV,ˈlĩpu,ˈlĩ.pu,ˈlĩ.pu,ˈlĩ,ˈlĩ,1,1,,limpo,clean,Bandeira2017[366-412],
Principense,ˈlĩpu,CVCV,ˈlĩpu,ˈlĩ.pu,ˈlĩ.pu,pu,pu,2,2,,limpo,clean,Bandeira2017[366-412],
Principense,ˈlõgo,CVCV,ˈaltu,ˈlõ.go,ˈal.tu,ˈlõ,ˈal,1,1,,alto,tall,Bandeira2017[366-412],
Principense,ˈlõgo,CVCV,ˈaltu,ˈlõ.go,ˈal.tu,go,tu,2,2,,alto,tall,Bandeira2017[366-412],
Principense,ˈmagu,CVCV,ˈmagɾu,ˈma.gu,ˈma.gɾu,ˈma,ˈma,1,1,,magro,thin,Bandeira2017[366-412],
Principense,ˈmagu,CVCV,ˈmagɾu,ˈma.gu,ˈma.gɾu,gu,gɾu,2,2,,magro,thin,Bandeira2017[366-412],
Principense,maˈloko,CV'CVCV,mɐˈluku,ma.ˈlo.ko,mɐ.ˈlu.ku,ma,mɐ,1,1,assimilation,maluco,crazy,Bandeira2017[366-412],
Principense,maˈloko,CV'CVCV,mɐˈluku,ma.ˈlo.ko,mɐ.ˈlu.ku,ˈlo,ˈlu,2,2,,maluco,crazy,Bandeira2017[366-412],
Principense,maˈloko,CV'CVCV,mɐˈluku,ma.ˈlo.ko,mɐ.ˈlu.ku,ko,ku,3,3,,maluco,crazy,Bandeira2017[366-412],
Principense,ˈmɐ̃su,CVCV,ˈmɐ̃su,ˈmɐ̃.su,ˈmɐ̃.su,ˈmɐ̃,ˈmɐ̃,1,1,,manso,meek,Bandeira2017[366-412],
Principense,ˈmɐ̃su,CVCV,ˈmɐ̃su,ˈmɐ̃.su,ˈmɐ̃.su,su,su,2,2,,manso,meek,Bandeira2017[366-412],
Principense,ˈmjo,CGV,mɨˈʎoɾ,ˈmjo,mɨ.ˈʎoɾ,ˈmjo,mɨ,1,1,metathesis,melhor,better,Bandeira2017[366-412],
Principense,ˈmjo,CGV,mɨˈʎoɾ,ˈmjo,mɨ.ˈʎoɾ,-,ˈʎoɾ,-,2,,melhor,better,Bandeira2017[366-412],
Principense,ˈmɔli,CVCV,ˈmolɨ,ˈmɔ.li,ˈmo.lɨ,ˈmɔ,ˈmo,1,1,,mole,soft,Bandeira2017[366-412],
Principense,ˈmɔli,CVCV,ˈmolɨ,ˈmɔ.li,ˈmo.lɨ,li,lɨ,2,2,,mole,soft,Bandeira2017[366-412],
Principense,ˈmwadu,CGVCV,muˈʎadu,ˈmwa.du,mu.ˈʎa.du,ˈmwa,mu,1,1,metathesis,molhado,wet,Bandeira2017[366-412],
Principense,ˈmwadu,CGVCV,muˈʎadu,ˈmwa.du,mu.ˈʎa.du,-,ˈʎa,-,2,,molhado,wet,Bandeira2017[366-412],
Principense,ˈmwadu,CGVCV,muˈʎadu,ˈmwa.du,mu.ˈʎa.du,du,du,2,3,,molhado,wet,Bandeira2017[366-412],
Principense,ˈmoro,CVCV,ˈmoɾu,ˈmo.ro,ˈmo.ɾu,ˈmo,ˈmo,1,1,,mouro,moorish,Bandeira2017[366-412],
Principense,ˈmoro,CVCV,ˈmoɾu,ˈmo.ro,ˈmo.ɾu,ro,ɾu,2,2,,mouro,moorish,Bandeira2017[366-412],
Principense,ˈmudu,CVCV,ˈmudu,ˈmu.du,ˈmu.du,ˈmu,ˈmu,1,1,,mudo,mute,Bandeira2017[366-412],
Principense,ˈmudu,CVCV,ˈmudu,ˈmu.du,ˈmu.du,du,du,2,2,,mudo,mute,Bandeira2017[366-412],
Principense,niˈmigu,CV'CVCV,inɨˈmigu,ni.ˈmi.gu,i.nɨ.ˈmi.gu,-,i,-,1,metathesis,inimigo,enemy,Bandeira2017[366-412],
Principense,niˈmigu,CV'CVCV,inɨˈmigu,ni.ˈmi.gu,i.nɨ.ˈmi.gu,ni,nɨ,1,2,,inimigo,enemy,Bandeira2017[366-412],
Principense,niˈmigu,CV'CVCV,inɨˈmigu,ni.ˈmi.gu,i.nɨ.ˈmi.gu,ˈmi,ˈmi,2,3,,inimigo,enemy,Bandeira2017[366-412],
Principense,niˈmigu,CV'CVCV,inɨˈmigu,ni.ˈmi.gu,i.nɨ.ˈmi.gu,gu,gu,3,4,,inimigo,enemy,Bandeira2017[366-412],
Principense,ˈpjɔrɔ,CGVCV,piˈoɾ,ˈpjɔ.rɔ,pi.ˈoɾ,ˈpjɔ,pi,1,1,,pior,worse,Bandeira2017[366-412],
Principense,ˈpjɔrɔ,CGVCV,piˈoɾ,ˈpjɔ.rɔ,pi.ˈoɾ,rɔ,ˈoɾ,2,2,,pior,worse,Bandeira2017[366-412],
Principense,ˈpɔbi,CVCV,ˈpobɾɨ,ˈpɔ.bi,ˈpo.bɾɨ,ˈpɔ,ˈpo,1,1,metathesis,pobre,poor,Bandeira2017[366-412],
Principense,ˈpɔbi,CVCV,ˈpobɾɨ,ˈpɔ.bi,ˈpo.bɾɨ,bi,bɾɨ,2,2,,pobre,poor,Bandeira2017[366-412],
Principense,podeˈrozo,CVCV'CVCV,pudɨˈɾozu,po.de.ˈro.zo,pu.dɨ.ˈɾo.zu,po,pu,1,1,,poderoso,powerful,Bandeira2017[366-412],
Principense,podeˈrozo,CVCV'CVCV,pudɨˈɾozu,po.de.ˈro.zo,pu.dɨ.ˈɾo.zu,de,dɨ,2,2,,poderoso,powerful,Bandeira2017[366-412],
Principense,podeˈrozo,CVCV'CVCV,pudɨˈɾozu,po.de.ˈro.zo,pu.dɨ.ˈɾo.zu,ˈro,ˈɾo,3,3,,poderoso,powerful,Bandeira2017[366-412],
Principense,podeˈrozo,CVCV'CVCV,pudɨˈɾozu,po.de.ˈro.zo,pu.dɨ.ˈɾo.zu,zo,zu,4,4,,poderoso,powerful,Bandeira2017[366-412],
Principense,ˈriku,CVCV,ˈʀiku,ˈri.ku,ˈʀi.ku,ˈri,ˈʀi,1,1,,rico,rich,Bandeira2017[366-412],
Principense,ˈriku,CVCV,ˈʀiku,ˈri.ku,ˈʀi.ku,ˈku,ku,2,2,,rico,rich,Bandeira2017[366-412],
Principense,ˈrizu,CVCV,ˈʀiʒu,ˈri.zu,ˈʀi.ʒu,ˈri,ˈʀi,1,1,,rijo,hard,Bandeira2017[366-412],
Principense,ˈrizu,CVCV,ˈʀiʒu,ˈri.zu,ˈʀi.ʒu,zu,ʒu,2,2,,rijo,hard,Bandeira2017[366-412],
Principense,ˈsadu,CVCV,ɐˈsadu,ˈsa.du,ɐ.ˈsa.du,-,ɐ,-,1,metathesis,assado,roast,Bandeira2017[366-412],
Principense,ˈsadu,CVCV,ɐˈsadu,ˈsa.du,ɐ.ˈsa.du,ˈsa,ˈsa,2,2,,assado,roast,Bandeira2017[366-412],
Principense,ˈsadu,CVCV,ɐˈsadu,ˈsa.du,ɐ.ˈsa.du,du,du,2,3,,assado,roast,Bandeira2017[366-412],
Principense,ˈsɛgu,CVCV,ˈsɛɡu,ˈsɛ.gu,ˈsɛ.gu,ˈsɛ,ˈsɛ,1,1,,cego,blind,Bandeira2017[366-412],
Principense,ˈsɛgu,CVCV,ˈsɛɡu,ˈsɛ.gu,ˈsɛ.gu,gu,gu,2,2,,cego,blind,Bandeira2017[366-412],
Principense,ˈsudu,CVCV,ˈsuɾdu,ˈsu.du,ˈsuɾ.du,ˈsu,ˈsuɾ,1,1,,surdo,deaf,Bandeira2017[366-412],
Principense,ˈsudu,CVCV,ˈsuɾdu,ˈsu.du,ˈsuɾ.du,du,du,2,2,,surdo,deaf,Bandeira2017[366-412],
Principense,suˈgadu,CV'CVCV,ẽʃuˈgadu,su.ˈga.du,ẽ.ʃu.ˈga.du,-,ẽ,-,1,,enxugado,lean,Bandeira2017[366-412],
Principense,suˈgadu,CV'CVCV,ẽʃuˈgadu,su.ˈga.du,ẽ.ʃu.ˈga.du,su,ʃu,1,2,,enxugado,lean,Bandeira2017[366-412],
Principense,suˈgadu,CV'CVCV,ẽʃuˈgadu,su.ˈga.du,ẽ.ʃu.ˈga.du,ˈga,ˈga,2,3,,enxugado,lean,Bandeira2017[366-412],
