Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,SourceSyllable,TargetSyllable,SourceTargetEq,Audit,SourceWordSyl Length,TargetWordSyl Length,PositionSource,PositionTarget,Simple PositionSource,Simple PositionTarget,Previous source,Next source,Previous target,Next target,Process,TargetOrthography,Translation,Reference
Angolar,ˈgalufu,ˈgaɾfu,ˈga.lu.fu,ˈgaɾ.fu,ga,gaɾ,FALSE,,3,2,1,1,Initial,Initial,0,lu,0,fu,,garfo,fork,Bandeira2017[366-412]
Angolar,ˈgalufu,ˈgaɾfu,ˈga.lu.fu,ˈgaɾ.fu,lu,-,FALSE,,3,2,2,-,Medial,Final,ˈga,fu,ˈgaɾ,-,,garfo,fork,Bandeira2017[366-412]
Angolar,ˈgalufu,ˈgaɾfu,ˈga.lu.fu,ˈgaɾ.fu,fu,fu,TRUE,,3,2,3,2,Final,-,lu,3,fu,-,,garfo,fork,Bandeira2017[366-412]
Angolar,ˈsitakɐ,ʃˈtakɐ,ˈsi.ta.kɐ,ʃ.ˈta.kɐ,si,ʃ,FALSE,,3,3,1,1,Initial,Initial,0,ta,0,ˈta,,estaca,stake,Bandeira2017[366-412]
Angolar,ˈsitakɐ,ʃˈtakɐ,ˈsi.ta.kɐ,ʃ.ˈta.kɐ,ta,ta,TRUE,,3,3,2,2,Medial,Medial,ˈsi,kɐ,ʃ,kɐ,,estaca,stake,Bandeira2017[366-412]
Angolar,ˈsitakɐ,ʃˈtakɐ,ˈsi.ta.kɐ,ʃ.ˈta.kɐ,kɐ,kɐ,TRUE,,,,3,3,,,,,,,,estaca,stake,Bandeira2017[366-412]
Angolar,ˈsitakɐ,ʃˈtakɐ,ˈsi.ta.kɐ,ʃ.ˈta.kɐ,kɐ,kɐ,TRUE,,3,3,3,3,Final,Final,ta,3,ˈta,3,,estaca,stake,Bandeira2017[366-412]
Angolar,ˈkɔpu,ˈkɔpu,ˈkɔ.pu,ˈkɔ.pu,ˈkɔ,ˈkɔ,TRUE,,2,2,1,1,Initial,Initial,0,pu,0,pu,,copo,glass,Bandeira2017[366-412]
Angolar,ˈkɔpu,ˈkɔpu,ˈkɔ.pu,ˈkɔ.pu,pu,pu,TRUE,,2,2,2,2,Final,Final,ˈkɔ,2,ˈkɔ,2,,copo,glass,Bandeira2017[366-412]
Angolar,ˈkɔdɔ,ˈkɔɾdɐ,ˈkɔ.dɔ,ˈkɔɾ.dɐ,kɔ,kɔɾ,FALSE,,2,2,1,1,Initial,Initial,0,dɔ,0,dɐ,,corda,rope,Bandeira2017[366-412]
Angolar,ˈkɔdɔ,ˈkɔɾdɐ,ˈkɔ.dɔ,ˈkɔɾ.dɐ,dɔ,dɐ,FALSE,,2,2,2,2,Final,Final,ˈkɔ,2,ˈkɔɾ,2,,corda,rope,Bandeira2017[366-412]
Angolar,kwaˈdo,kuɐˈdoɾ,kwa.ˈdo,ku.ɐ.ˈdoɾ,kwa,ku,FALSE,,2,3,1,1,Initial,Initial,0,ˈdo,0,ɐ,,coador,strainer,Bandeira2017[366-412]
Angolar,kwaˈdo,kuɐˈdoɾ,kwa.ˈdo,ku.ɐ.ˈdoɾ,-,ɐ,FALSE,,2,3,-,2,Final,Medial,kwa,-,ku,.ˈdoɾ,,coador,strainer,Bandeira2017[366-412]
Angolar,kwaˈdo,kuɐˈdoɾ,kwa.ˈdo,ku.ɐ.ˈdoɾ,do,doɾ,FALSE,,2,3,2,3,-,Final,ˈdo,-,ɐ,3,,coador,strainer,Bandeira2017[366-412]
Angolar,lãˈpjõ,lɐ̃piˈɐ̃w̃,lã.ˈpjõ,lɐ̃.pi.ˈɐ̃w̃,lã,lɐ̃,FALSE,,2,3,1,1,Initial,Initial,0,ˈpjõ,0,pi,,lampião,lantern,Bandeira2017[366-412]
Angolar,lãˈpjõ,lɐ̃piˈɐ̃w̃,lã.ˈpjõ,lɐ̃.pi.ˈɐ̃w̃,pj,pi,FALSE,,2,3,2,2,Final,Medial,lã,-,lɐ̃,ˈɐ̃w̃,,lampião,lantern,Bandeira2017[366-412]
Angolar,lãˈpjõ,lɐ̃piˈɐ̃w̃,lã.ˈpjõ,lɐ̃.pi.ˈɐ̃w̃,õ,ɐ̃w̃,FALSE,,2,3,3,3,-,Final,ˈpjõ,-,pi,3,,lampião,lantern,Bandeira2017[366-412]
Angolar,ˈlɐ̃sɐ,ˈlɐ̃sɐ,ˈlɐ̃.sɐ,ˈlɐ̃.sɐ,ˈlɐ̃,ˈlɐ̃,TRUE,,2,2,1,1,Initial,Initial,0,sɐ,0,sɐ,,lança,lance,Bandeira2017[366-412]
Angolar,ˈlɐ̃sɐ,ˈlɐ̃sɐ,ˈlɐ̃.sɐ,ˈlɐ̃.sɐ,sɐ,sɐ,TRUE,,2,2,2,2,Final,Final,ˈlɐ̃,2,ˈlɐ̃,2,,lança,lance,Bandeira2017[366-412]
Angolar,maˈtɛlu,maɾˈteɫu,ma.ˈtɛ.lu,maɾ.ˈte.ɫu,ma,maɾ,FALSE,,3,3,1,1,Initial,Initial,0,ˈtɛ,0,ˈte,,martelo,hammer,Bandeira2017[366-412]
Angolar,maˈtɛlu,maɾˈteɫu,ma.ˈtɛ.lu,maɾ.ˈte.ɫu,tɛ,te,FALSE,,3,3,2,2,Medial,Medial,ma,lu,maɾ,ɫu,,martelo,hammer,Bandeira2017[366-412]
Angolar,maˈtɛlu,maɾˈteɫu,ma.ˈtɛ.lu,maɾ.ˈte.ɫu,lu,ɫu,FALSE,,3,3,3,3,Final,Final,ˈtɛ,3,ˈte,3,,martelo,hammer,Bandeira2017[366-412]
Angolar,maˈθadu,mɐˈʃadu,ma.ˈθa.du,mɐ.ˈʃa.du,ma,mɐ,FALSE,,3,3,1,1,Initial,Initial,0,ˈθa,0,ˈʃa,,machado,ax,Bandeira2017[366-412]
Angolar,maˈθadu,mɐˈʃadu,ma.ˈθa.du,mɐ.ˈʃa.du,θa,ʃa,FALSE,,3,3,2,2,Medial,Medial,ma,du,mɐ,du,,machado,ax,Bandeira2017[366-412]
Angolar,maˈθadu,mɐˈʃadu,ma.ˈθa.du,mɐ.ˈʃa.du,du,du,TRUE,,,,3,3,,,,,,,,machado,ax,Bandeira2017[366-412]
Angolar,maˈθadu,mɐˈʃadu,ma.ˈθa.du,mɐ.ˈʃa.du,du,du,TRUE,,3,3,3,3,Final,Final,ˈθa,3,ˈʃa,3,,machado,ax,Bandeira2017[366-412]
Angolar,ˈmwɛdɐ,muˈedɐ,ˈmw.ɛ.dɐ,mu.ˈe.dɐ,mw,mu,FALSE,,3,3,1,1,Initial,Initial,0,ɛ,0,ˈe,,moeda,coin,Bandeira2017[366-412]
Angolar,ˈmwɛdɐ,muˈedɐ,ˈmw.ɛ.dɐ,mu.ˈe.dɐ,ɛ,e,FALSE,,3,3,2,2,Medial,Medial,ˈmw,dɐ,mu,dɐ,,moeda,coin,Bandeira2017[366-412]
Angolar,ˈmwɛdɐ,muˈedɐ,ˈmw.ɛ.dɐ,mu.ˈe.dɐ,dɐ,dɐ,TRUE,,,,3,3,,,,,,,,moeda,coin,Bandeira2017[366-412]
Angolar,ˈmwɛdɐ,muˈedɐ,ˈmw.ɛ.dɐ,mu.ˈe.dɐ,dɐ,dɐ,TRUE,,3,3,3,3,Final,Final,ɛ,3,ˈe,3,,moeda,coin,Bandeira2017[366-412]
Angolar,paˈnɛlɐ,pɐˈneɫɐ,pa.ˈnɛ.lɐ,pɐ.ˈne.ɫɐ,pa,pɐ,FALSE,,3,3,1,1,Initial,Initial,0,ˈnɛ,0,ˈne,,panela,pot,Bandeira2017[366-412]
Angolar,paˈnɛlɐ,pɐˈneɫɐ,pa.ˈnɛ.lɐ,pɐ.ˈne.ɫɐ,nɛ,ne,FALSE,,3,3,2,2,Medial,Medial,pa,lɐ,pɐ,ɫɐ,,panela,pot,Bandeira2017[366-412]
Angolar,paˈnɛlɐ,pɐˈneɫɐ,pa.ˈnɛ.lɐ,pɐ.ˈne.ɫɐ,lɐ,ɫɐ,FALSE,,3,3,3,3,Final,Final,ˈnɛ,3,ˈne,3,,panela,pot,Bandeira2017[366-412]
Angolar,ˈpẽt̠ʃi,ˈpẽtɨ,ˈpẽ.t̠ʃi,ˈpẽ.tɨ,ˈpẽ,ˈpẽ,TRUE,,2,2,1,1,Initial,Initial,0,t̠ʃi,0,tɨ,,pente,comb,Bandeira2017[366-412]
Angolar,ˈpẽt̠ʃi,ˈpẽtɨ,ˈpẽ.t̠ʃi,ˈpẽ.tɨ,pẽ,pẽ,TRUE,,,,1,1,,,,,,,,pente,comb,Bandeira2017[366-412]
Angolar,ˈpẽt̠ʃi,ˈpẽtɨ,ˈpẽ.t̠ʃi,ˈpẽ.tɨ,t̠ʃi,tɨ,FALSE,,2,2,2,2,Final,Final,ˈpẽ,2,ˈpẽ,2,,pente,comb,Bandeira2017[366-412]
Angolar,piˈnɛlɐ,pɨˈnɐjɾɐ,pi.ˈnɛ.lɐ,pɨ.ˈnɐj.ɾɐ,pi,pɨ,FALSE,,3,3,1,1,Initial,Initial,0,ˈnɛ,0,nɐj,,peneira,sieve,Bandeira2017[366-412]
Angolar,piˈnɛlɐ,pɨˈnɐjɾɐ,pi.ˈnɛ.lɐ,pɨ.ˈnɐj.ɾɐ,nɛ,nɐj,FALSE,,3,3,2,2,Medial,Medial,pi,lɐ,pɨ,ɾɐ,,peneira,sieve,Bandeira2017[366-412]
Angolar,piˈnɛlɐ,pɨˈnɐjɾɐ,pi.ˈnɛ.lɐ,pɨ.ˈnɐj.ɾɐ,lɐ,ɾɐ,FALSE,,3,3,3,3,Final,Final,ˈnɛ,3,nɐj,3,,peneira,sieve,Bandeira2017[366-412]
Angolar,ˈpa:tu,ˈpɾatu,ˈpa:.tu,ˈpɾa.tu,pa:,pɾa,FALSE,,2,2,1,1,Initial,Initial,0,tu,0,1,,prato,plate,Bandeira2017[366-412]
Angolar,ˈpa:tu,ˈpɾatu,ˈpa:.tu,ˈpɾa.tu,tu,tu,TRUE,,,,2,2,,,,,,,,prato,plate,Bandeira2017[366-412]
Angolar,ˈpa:tu,c,ˈpa:.tu,ˈpɾa.tu,tu,tu,TRUE,,2,7,2,2,Final,Medial,ˈpa:,2,0,2,,prato,plate,Bandeira2017[366-412]
Angolar,ˈpɛ:gu,ˈpɾegu,ˈpɛ:.gu,ˈpɾe.gu,pɛ:,pɾe,FALSE,,2,2,1,1,Initial,Initial,0,gu,0,gu,,prego,nail,Bandeira2017[366-412]
Angolar,ˈpɛ:gu,ˈpɾegu,ˈpɛ:.gu,ˈpɾe.gu,gu,gu,TRUE,,,,2,2,,,,,,,,prego,nail,Bandeira2017[366-412]
Angolar,ˈpɛ:gu,ˈpɾegu,ˈpɛ:.gu,ˈpɾe.gu,gu,gu,TRUE,,2,2,2,2,Final,Final,ˈpɛ:,2,ˈpɾe,2,,prego,nail,Bandeira2017[366-412]
Angolar,ˈlɔdɐ,ˈʁodɐ,ˈlɔ.dɐ,ˈʁo.dɐ,lɔ,ʁo,FALSE,,2,2,1,1,Initial,Initial,0,dɐ,0,dɐ,,roda,wheel,Bandeira2017[366-412]
Angolar,ˈlɔdɐ,ˈʁodɐ,ˈlɔ.dɐ,ˈʁo.dɐ,dɐ,dɐ,TRUE,,,,2,2,,,,,,,,roda,wheel,Bandeira2017[366-412]
Angolar,ˈlɔdɐ,ˈʁodɐ,ˈlɔ.dɐ,ˈʁo.dɐ,dɐ,dɐ,TRUE,,2,2,2,2,Final,Final,ˈlɔ,2,ˈʁo,2,,roda,wheel,Bandeira2017[366-412]
Angolar,maˈθadu,mɐˈʃadu,ma.ˈθa.du,mɐ.ˈʃa.du,ma,mɐ,FALSE,,3,3,1,1,Initial,Initial,0,ˈθa,0,ˈʃa,,machado,ax,Bandeira2017[366-412]
Angolar,maˈθadu,mɐˈʃadu,ma.ˈθa.du,mɐ.ˈʃa.du,θa,ʃa,FALSE,,3,3,2,2,Medial,Medial,ma,du,mɐ,du,,machado,ax,Bandeira2017[366-412]
Angolar,maˈθadu,mɐˈʃadu,ma.ˈθa.du,mɐ.ˈʃa.du,du,du,TRUE,,,,3,3,,,,,,,,machado,ax,Bandeira2017[366-412]
Angolar,maˈθadu,mɐˈʃadu,ma.ˈθa.du,mɐ.ˈʃa.du,du,du,TRUE,,3,3,3,3,Final,Final,ˈθa,3,ˈʃa,3,,machado,ax,Bandeira2017[366-412]
Angolar,ˈθadɐ,ẽˈʃadɐ,ˈθa.dɐ,ẽ.ˈʃa.dɐ,-,ẽ,FALSE,,2,3,-,1,Initial,Initial,0,dɐ,0,ˈʃa,,enxada,hoe,Bandeira2017[366-412]
Angolar,ˈθadɐ,ẽˈʃadɐ,ˈθa.dɐ,ẽ.ˈʃa.dɐ,θa,ʃa,FALSE,,2,3,1,2,Final,Medial,ˈθa,-,ẽ,dɐ,,enxada,hoe,Bandeira2017[366-412]
Angolar,ˈθadɐ,ẽˈʃadɐ,ˈθa.dɐ,ẽ.ˈʃa.dɐ,dɐ,dɐ,FALSE,,2,3,2,3,-,Final,dɐ,-,ˈʃa,3,,enxada,hoe,Bandeira2017[366-412]
Angolar,ˈsinu,ˈsinu,ˈsi.nu,ˈsi.nu,ˈsi,ˈsi,TRUE,,2,2,1,1,Initial,Initial,0,nu,0,nu,,sino,bell,Bandeira2017[366-412]
Angolar,ˈsinu,ˈsinu,ˈsi.nu,ˈsi.nu,nu,nu,TRUE,,2,2,2,2,Final,Final,ˈsi,2,ˈsi,2,,sino,bell,Bandeira2017[366-412]
Angolar,ˈθot̠ʃi,ɐˈsojtɨ,ˈθo.t̠ʃi,ɐ.ˈsoj.tɨ,-,ɐ,FALSE,,2,3,-,1,-,Initial,0,ˈθo,0,ˈsoj,,açoite,scourge,Bandeira2017[366-412]
Angolar,ˈθot̠ʃi,ɐˈsojtɨ,ˈθo.t̠ʃi,ɐ.ˈsoj.tɨ,θo,soj,FALSE,,2,3,1,2,Initial,Medial,-,t̠ʃi,ɐ,tɨ,,açoite,scourge,Bandeira2017[366-412]
Angolar,ˈθot̠ʃi,ɐˈsojtɨ,ˈθo.t̠ʃi,ɐ.ˈsoj.tɨ,t̠ʃi,tɨ,FALSE,,2,3,2,3,Final,Final,ˈθo,2,ˈsoj,3,,açoite,scourge,Bandeira2017[366-412]
Angolar,θuˈpe,ʃ.ˈpɐ.ʎu,θu.ˈpe,ʃ.ˈpɐ.ʎu,θu,ʃ,FALSE,,2,1,1,1,Initial,Final,0,ˈpe,0,ˈpɐ,,espelho,mirror,Bandeira2017[366-412]
Angolar,θuˈpe,ʃ.ˈpɐ.ʎu,θu.ˈpe,ʃ.ˈpɐ.ʎu,pe,pɐ,FALSE,,2,1,2,2,Final,Medial,θu,-,ʃ,ʎu,,espelho,mirror,Bandeira2017[366-412]
Angolar,θuˈpe,ʃ.ˈpɐ.ʎu,θu.ˈpe,ʃ.ˈpɐ.ʎu,-,ʎu,FALSE,,2,1,-,3,-,Medial,ˈpe,-,ˈpɐ,3,,espelho,mirror,Bandeira2017[366-412]
Angolar,ˈtapɐ,ˈtɐ̃pɐ,ˈta.pɐ,ˈtɐ̃.pɐ,ta,tɐ̃,FALSE,,2,2,1,1,Initial,Initial,0,pɐ,0,pɐ,,tampa,cover,Bandeira2017[366-412]
Angolar,ˈtapɐ,ˈtɐ̃pɐ,ˈta.pɐ,ˈtɐ̃.pɐ,pɐ,pɐ,TRUE,,,,2,2,,,,,,,,tampa,cover,Bandeira2017[366-412]
Angolar,ˈtapɐ,ˈtɐ̃pɐ,ˈta.pɐ,ˈtɐ̃.pɐ,pɐ,pɐ,TRUE,,2,2,2,2,Final,Final,ˈta,2,ˈtɐ̃,2,,tampa,cover,Bandeira2017[366-412]
Angolar,ˈtaθu,ˈtaʃu,ˈta.θu,ˈta.ʃu,ˈta,ˈta,TRUE,,2,2,1,1,Initial,Initial,0,θu,0,ʃu,,tacho,pan,Bandeira2017[366-412]
Angolar,ˈtaθu,ˈtaʃu,ˈta.θu,ˈta.ʃu,ta,ta,TRUE,,,,1,1,,,,,,,,tacho,pan,Bandeira2017[366-412]
Angolar,ˈtaθu,ˈtaʃu,ˈta.θu,ˈta.ʃu,θu,ʃu,FALSE,,2,2,2,2,Final,Final,ˈta,2,ˈta,2,,tacho,pan,Bandeira2017[366-412]
Angolar,ˈvɛlɐ,ˈvɛlɐ,ˈvɛ.lɐ,ˈvɛ.lɐ,ˈvɛ,ˈvɛ,TRUE,,2,2,1,1,Initial,Initial,0,lɐ,0,lɐ,,vela,candle,Bandeira2017[366-412]
Angolar,ˈvɛlɐ,ˈvɛlɐ,ˈvɛ.lɐ,ˈvɛ.lɐ,lɐ,lɐ,TRUE,,2,2,2,2,Final,Final,ˈvɛ,2,ˈvɛ,2,,vela,candle,Bandeira2017[366-412]
Angolar,ˈðɔlɔ,ɐ̃ˈzɔɫ,ˈðɔ.lɔ,ɐ̃.ˈzɔɫ,ðɔ,ɐ̃,FALSE,,2,2,1,1,Initial,Initial,0,lɔ,0,ˈzɔɫ,,anzol,hook,Bandeira2017[366-412]
Angolar,ˈðɔlɔ,ɐ̃ˈzɔɫ,ˈðɔ.lɔ,ɐ̃.ˈzɔɫ,lɔ,zɔɫ,FALSE,,2,2,2,2,Final,Final,ˈðɔ,2,ɐ̃,2,,anzol,hook,Bandeira2017[366-412]
Angolar,biˈsidu,vɨʃˈtidu,bi.ˈsi.du,vɨʃ.ˈti.du,bi,vɨʃ,FALSE,,3,3,1,1,Initial,Initial,0,ˈsi,0,ˈti,,vestido,dress,Bandeira2017[366-412]
Angolar,biˈsidu,vɨʃˈtidu,bi.ˈsi.du,vɨʃ.ˈti.du,si,ti,FALSE,,3,3,2,2,Medial,Medial,bi,du,vɨʃ,du,,vestido,dress,Bandeira2017[366-412]
Angolar,biˈsidu,vɨʃˈtidu,bi.ˈsi.du,vɨʃ.ˈti.du,du,du,TRUE,,,,3,3,,,,,,,,vestido,dress,Bandeira2017[366-412]
Angolar,biˈsidu,vɨʃˈtidu,bi.ˈsi.du,vɨʃ.ˈti.du,du,du,TRUE,,3,3,3,3,Final,Final,ˈsi,3,ˈti,3,,vestido,dress,Bandeira2017[366-412]
Angolar,ˈbɔtɐ,ˈbotɐ,ˈbɔ.tɐ,ˈbo.tɐ,bɔ,bo,FALSE,,2,2,1,1,Initial,Initial,0,tɐ,0,tɐ,,bota,boot,Bandeira2017[366-412]
Angolar,ˈbɔtɐ,ˈbotɐ,ˈbɔ.tɐ,ˈbo.tɐ,tɐ,tɐ,TRUE,,,,2,2,,,,,,,,bota,boot,Bandeira2017[366-412]
Angolar,ˈbɔtɐ,ˈbotɐ,ˈbɔ.tɐ,ˈbo.tɐ,tɐ,tɐ,TRUE,,2,2,2,2,Final,Final,ˈbɔ,2,ˈbo,2,,bota,boot,Bandeira2017[366-412]
Angolar,kaˈmiðɐ,kɐˈmizɐ,ka.ˈmi.ðɐ,kɐ.ˈmi.zɐ,ka,kɐ,FALSE,,3,3,1,1,Initial,Initial,0,ˈmi,0,ˈmi,,camisa,shirt,Bandeira2017[366-412]
Angolar,kaˈmiðɐ,kɐˈmizɐ,ka.ˈmi.ðɐ,kɐ.ˈmi.zɐ,mi,mi,TRUE,,,,2,2,,,,,,,,camisa,shirt,Bandeira2017[366-412]
Angolar,kaˈmiðɐ,kɐˈmizɐ,ka.ˈmi.ðɐ,kɐ.ˈmi.zɐ,ˈmi,ˈmi,TRUE,,3,3,2,2,Medial,Medial,ka,ðɐ,kɐ,zɐ,,camisa,shirt,Bandeira2017[366-412]
Angolar,kaˈmiðɐ,kɐˈmizɐ,ka.ˈmi.ðɐ,kɐ.ˈmi.zɐ,ðɐ,zɐ,FALSE,,3,3,3,3,Final,Final,ˈmi,3,ˈmi,3,,camisa,shirt,Bandeira2017[366-412]
Angolar,kaˈθo,kalˈsɐ̃w̃,ka.ˈθo,kal.ˈsɐ̃w̃,ka,kal,FALSE,,2,2,1,1,Initial,Initial,0,ˈθo,0,ˈsɐ̃w̃,,calção,short trousers,Bandeira2017[366-412]
Angolar,kaˈθo,kalˈsɐ̃w̃,ka.ˈθo,kal.ˈsɐ̃w̃,θo,sɐ̃w̃,FALSE,,2,2,2,2,Final,Final,ka,2,kal,2,,calção,short trousers,Bandeira2017[366-412]
Angolar,ˈmejɐ,ˈmejɐ,ˈmejɐ,ˈmej.ɐ,ˈmej,ˈmej,TRUE,,1,2,1,1,Final,Initial,0,ɐ,0,ɐ,,meia,sock,Bandeira2017[366-412]
Angolar,ˈmejɐ,ˈmejɐ,ˈmejɐ,ˈmej.ɐ,ɐ,ɐ,TRUE,,1,2,2,2,Medial,Final,ˈmej,2,ˈmej,2,,meia,sock,Bandeira2017[366-412]
Angolar,ˈθajɐ,ˈsajɐ,ˈθaj.ɐ,ˈsaj.ɐ,θaj,saj,FALSE,,2,2,1,1,Initial,Initial,0,ɐ,0,ɐ,,saia,skirt,Bandeira2017[366-412]
Angolar,ˈθajɐ,ˈsajɐ,ˈθaj.ɐ,ˈsaj.ɐ,ɐ,ɐ,TRUE,,,,2,2,,,,,,,,saia,skirt,Bandeira2017[366-412]
Angolar,ˈθajɐ,ˈsajɐ,ˈθaj.ɐ,ˈsaj.ɐ,ɐ,ɐ,TRUE,,2,2,2,2,Final,Final,ˈθaj,2,ˈsaj,2,,saia,skirt,Bandeira2017[366-412]
Angolar,θaˈpe,ˈtaʃu,θa.ˈpe,ʃɐ.ˈpew,θa,ʃɐ,FALSE,,2,3,1,1,Initial,Initial,0,1,0,1,,chapéu,hat,Bandeira2017[366-412]
Angolar,θaˈpe,ʃɐˈpew,θaˈpe,ʃɐ.ˈpew,pe,pew,FALSE,,1,2,2,2,Medial,Final,0,2,0,2,,chapéu,hat,Bandeira2017[366-412]
Angolar,ˈθɛdɐ,ˈsedɐ,ˈθɛ.dɐ,ˈse.dɐ,θɛ,se,FALSE,,2,2,1,1,Initial,Initial,0,dɐ,0,dɐ,,seda,silk,Bandeira2017[366-412]
Angolar,ˈθɛdɐ,ˈsedɐ,ˈθɛ.dɐ,ˈse.dɐ,dɐ,dɐ,TRUE,,,,2,2,,,,,,,,seda,silk,Bandeira2017[366-412]
Angolar,ˈθɛdɐ,ˈsedɐ,ˈθɛ.dɐ,ˈse.dɐ,dɐ,dɐ,TRUE,,2,2,2,2,Final,Final,ˈθɛ,2,ˈse,2,,seda,silk,Bandeira2017[366-412]
Angolar,teˈsidu,tɨˈsidu,te.ˈsi.du,tɨ.ˈsi.du,te,tɨ,FALSE,,3,3,1,1,Initial,Initial,0,ˈsi,0,ˈsi,,tecido,fabric,Bandeira2017[366-412]
Angolar,teˈsidu,tɨˈsidu,te.ˈsi.du,tɨ.ˈsi.du,si,si,TRUE,,,,2,2,,,,,,,,tecido,fabric,Bandeira2017[366-412]
Angolar,teˈsidu,tɨˈsidu,te.ˈsi.du,tɨ.ˈsi.du,du,du,TRUE,,,,3,3,,,,,,,,tecido,fabric,Bandeira2017[366-412]
Angolar,teˈsidu,tɨˈsidu,te.ˈsi.du,tɨ.ˈsi.du,ˈsi,ˈsi,TRUE,,3,3,2,2,Medial,Medial,te,du,tɨ,du,,tecido,fabric,Bandeira2017[366-412]
Angolar,teˈsidu,tɨˈsidu,te.ˈsi.du,tɨ.ˈsi.du,du,du,TRUE,,3,3,3,3,Final,Final,ˈsi,3,ˈsi,3,,tecido,fabric,Bandeira2017[366-412]
Angolar,ˈafikɐ,ˈafɾikɐ,ˈa.fi.kɐ,ˈa.fɾi.kɐ,ˈa,ˈa,TRUE,,3,3,1,1,Initial,Initial,0,fi,0,fɾi,,África,África,Bandeira2017[366-412]
Angolar,ˈafikɐ,ˈafɾikɐ,ˈa.fi.kɐ,ˈa.fɾi.kɐ,a,a,TRUE,,,,1,1,,,,,,,,África,África,Bandeira2017[366-412]
Angolar,ˈafikɐ,ˈafɾikɐ,ˈa.fi.kɐ,ˈa.fɾi.kɐ,fi,fɾi,FALSE,,3,3,2,2,Medial,Medial,ˈa,ˈkɐ,ˈa,kɐ,,África,África,Bandeira2017[366-412]
Angolar,ˈafikɐ,ˈafɾikɐ,ˈa.fi.kɐ,ˈa.fɾi.kɐ,kɐ,kɐ,TRUE,,3,3,3,3,Final,Final,fi,3,fɾi,3,,África,África,Bandeira2017[366-412]
Angolar,gaˈbõ,gɐˈbɐ̃w̃,ga.ˈbõ,gɐ.ˈbɐ̃w̃,ga,gɐ,FALSE,,2,2,1,1,Initial,Initial,0,ˈbõ,0,ˈbɐ̃w̃,,Gabão,Gabon,Bandeira2017[366-412]
Angolar,gaˈbõ,gɐˈbɐ̃w̃,ga.ˈbõ,gɐ.ˈbɐ̃w̃,bõ,bɐ̃w̃,FALSE,,2,2,2,2,Final,Final,ga,2,gɐ,2,,Gabão,Gabon,Bandeira2017[366-412]
Angolar,iˈa,ˈiʎɐ du ˈpɾĩsɨpɨ,i.ˈa,ˈi.ʎɐ du ˈpɾĩ.sɨ.pɨ,i,i,TRUE,,2,4,1,1,Initial,Initial,0,ˈa,0,ʎɐ,,Ilha do Príncipe,Príncipe,Bandeira2017[366-412]
Angolar,iˈa,ˈiʎɐ du ˈpɾĩsɨpɨ,i.ˈa,ˈi.ʎɐ du ˈpɾĩ.sɨ.pɨ,a,ʎɐ,FALSE,,2,4,2,2,Final,Medial,i,-,ˈi,du,,Ilha do Príncipe,Príncipe,Bandeira2017[366-412]
Angolar,iˈa,ˈiʎɐ du ˈpɾĩsɨpɨ,i.ˈa,ˈi.ʎɐ du ˈpɾĩ.sɨ.pɨ,-,du,FALSE,,2,4,-,3,-,Medial,ˈa,-,ʎɐ,ˈpɾĩ,,Ilha do Príncipe,Príncipe,Bandeira2017[366-412]
Angolar,iˈa,ˈiʎɐ du ˈpɾĩsɨpɨ,i.ˈa,ˈi.ʎɐ du ˈpɾĩ.sɨ.pɨ,-,pɾĩ,FALSE,,2,4,-,4,-,Final,-,-,du,sɨ,,Ilha do Príncipe,Príncipe,Bandeira2017[366-412]
Angolar,iˈa,ˈiʎɐ du ˈpɾĩsɨpɨ,i.ˈa,ˈi.ʎɐ du ˈpɾĩ.sɨ.pɨ,-,sɨ,FALSE,,2,4,-,5,-,Medial,-,-,ˈpɾĩ,pɨ,,Ilha do Príncipe,Príncipe,Bandeira2017[366-412]
Angolar,iˈa,ˈiʎɐ du ˈpɾĩsɨpɨ,i.ˈa,ˈi.ʎɐ du ˈpɾĩ.sɨ.pɨ,-,pɨ,FALSE,,2,4,-,6,-,Medial,-,-,sɨ,6,,Ilha do Príncipe,Príncipe,Bandeira2017[366-412]
Angolar,ˈpisipi,ˈpɾĩsɨpɨ,ˈpisipi,ˈpɾĩ.sɨ.pɨ,pi,pɾĩ,FALSE,,1,3,1,1,Final,Initial,0,si,0,sɨ,,Príncipe,prince,Bandeira2017[366-412]
Angolar,ˈpisipi,ˈpɾĩsɨpɨ,ˈpisipi,ˈpɾĩ.sɨ.pɨ,si,sɨ,FALSE,,1,3,2,2,Medial,Medial,ˈpi,pi,ˈpɾĩ,pɨ,,Príncipe,prince,Bandeira2017[366-412]
Angolar,ˈpisipi,ˈpɾĩsɨpɨ,ˈpisipi,ˈpɾĩ.sɨ.pɨ,pi,pɨ,FALSE,,1,3,3,3,Medial,Final,si,3,sɨ,3,,Príncipe,prince,Bandeira2017[366-412]
Angolar,putuˈga,poʁtuˈɡaw,pu.tu.ˈga,poʁ.tu.ˈɡaw,pu,poʁ,FALSE,,3,3,1,1,Initial,Initial,0,tu,0,tu,,Portugal,Portugal,Bandeira2017[366-412]
Angolar,putuˈga,poʁtuˈɡaw,pu.tu.ˈga,poʁ.tu.ˈɡaw,tu,tu,TRUE,,,,2,2,,,,,,,,Portugal,Portugal,Bandeira2017[366-412]
